Volatility 3 Framework 2.28.1

PID	Process	Base	Name	Major	Minor	Product	Build
2744	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
2744	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
2744	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
2744	svchost.exe	0x7fffe9c00000	wcmsvc.dll	10	0	26100	7920
2744	svchost.exe	0x7fffed370000	MobileNetworking.dll	10	0	26100	7705
2744	svchost.exe	0x7ffff56b0000	gpapi.dll	10	0	26100	7920
2744	svchost.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
2744	svchost.exe	0x7ffff4030000	WINNSI.DLL	10	0	26100	7920
2744	svchost.exe	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
2744	svchost.exe	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
2744	svchost.exe	0x7ffff8700000	NSI.dll	10	0	26100	7920
2744	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
2744	svchost.exe	0x7fffeb7e0000	npmproxy.dll	10	0	26100	7309
2744	svchost.exe	0x7fffee2a0000	WINHTTP.dll	10	0	26100	7920
2744	svchost.exe	0x7ffff7810000	WS2_32.dll	10	0	26100	7623
2744	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
2744	svchost.exe	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
2744	svchost.exe	0x7fffe9b90000	cmintegrator.dll	10	0	26100	7920
2744	svchost.exe	0x7ffff48f0000	firewallapi.dll	10	0	26100	7920
2744	svchost.exe	0x7ffff4860000	fwbase.dll	10	0	26100	7920
2744	svchost.exe	0x7fffe9b40000	wcmcsp.dll	10	0	26100	7920
2744	svchost.exe	0x7ffff8f00000	oleaut32.dll	10	0	26100	7920
2744	svchost.exe	0x7ffff56f0000	USERENV.dll	10	0	26100	7920
2744	svchost.exe	0x7ffff49b0000	profext.dll	10	0	26100	7920
2744	svchost.exe	0x7ffff6230000	Bcrypt.dll	10	0	26100	7623
2828	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
2828	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
2828	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
2828	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
2828	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
2828	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
2828	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
2828	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
2828	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
2828	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
2828	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
2828	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
2828	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
2828	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
2828	svchost.exe	0x7fffe9bb0000	shsvcs.dll	10	0	26100	7309
2828	svchost.exe	0x7ffff5e80000	cfgmgr32.dll	10	0	26100	7309
2828	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
2828	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff5f00000	DEVOBJ.dll	10	0	26100	1150
2828	svchost.exe	0x7ffff19b0000	FVEAPI.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff1530000	tbs.dll	10	0	26100	7920
2828	svchost.exe	0x7fffe9ae0000	pcrpf.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff5a70000	bcd.dll	10	0	26100	4202
2828	svchost.exe	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
2828	svchost.exe	0x7ffff64b0000	WINTRUST.dll	10	0	26100	8036
2828	svchost.exe	0x7ffff7680000	CRYPT32.dll	10	0	26100	7309
2828	svchost.exe	0x7ffff5990000	MSASN1.dll	10	0	26100	7623
2828	svchost.exe	0x7ffff5930000	CRYPTSP.dll	10	0	26100	7705
2828	svchost.exe	0x7ffff5030000	rsaenh.dll	10	0	26100	7705
2828	svchost.exe	0x7ffff5920000	CRYPTBASE.dll	10	0	26100	7623
2828	svchost.exe	0x7ffff86d0000	imagehlp.dll	10	0	26100	4202
2828	svchost.exe	0x7ffff56b0000	gpapi.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
2828	svchost.exe	0x7fffe6940000	ProximityService.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff7810000	WS2_32.dll	10	0	26100	7623
2828	svchost.exe	0x7fffe6910000	ProximityCommon.dll	10	0	26100	1150
2828	svchost.exe	0x7fffe7900000	ProximityCommonPal.dll	10	0	26100	1150
2828	svchost.exe	0x7fffe68e0000	ProximityServicePAL.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
2828	svchost.exe	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
2828	svchost.exe	0x7ffff48f0000	firewallapi.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff4860000	fwbase.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff3c60000	wtsapi32.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff5370000	SspiCli.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff60f0000	WINSTA.dll	10	0	26100	8036
2828	svchost.exe	0x7fffeac90000	Rmapi.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff4770000	HID.DLL	10	0	26100	1150
2828	svchost.exe	0x7ffff9120000	ole32.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff8fe0000	coml2.dll	10	0	26100	7705
2828	svchost.exe	0x7ffff8710000	shell32.dll	10	0	26100	7920
2828	svchost.exe	0x7ffff6340000	wintypes.dll	10	0	26100	7920
2828	svchost.exe	0x7fffeca30000	OneCoreUAPCommonProxyStub.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ff6a3070000	spoolsv.exe	10	0	26100	7920
2936	spoolsv.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
2936	spoolsv.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
2936	spoolsv.exe	0x7ffff65f0000	KERNELBASE.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff7c20000	USER32.dll	-	-	-	-
2936	spoolsv.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
2936	spoolsv.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
2936	spoolsv.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
2936	spoolsv.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
2936	spoolsv.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
2936	spoolsv.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
2936	spoolsv.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff9820000	ADVAPI32.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
2936	spoolsv.exe	0x7ffff4e40000	DSROLE.dll	10	0	26100	1150
2936	spoolsv.exe	0x7ffff4b20000	DNSAPI.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
2936	spoolsv.exe	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
2936	spoolsv.exe	0x7ffff8700000	NSI.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
2936	spoolsv.exe	0x7ffff5370000	SspiCli.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
2936	spoolsv.exe	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
2936	spoolsv.exe	0x7ffff7810000	WS2_32.dll	10	0	26100	7623
2936	spoolsv.exe	0x7ffff5640000	mswsock.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff3c60000	WTSAPI32.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff7680000	CRYPT32.dll	10	0	26100	7309
2936	spoolsv.exe	0x7ffff60f0000	WINSTA.dll	10	0	26100	8036
2936	spoolsv.exe	0x7ffff4030000	WINNSI.DLL	10	0	26100	7920
2936	spoolsv.exe	0x7fffe9f10000	rasadhlp.dll	10	0	26100	7920
2936	spoolsv.exe	0x7fffec420000	fwpuclnt.dll	10	0	26100	7920
2936	spoolsv.exe	0x7fffdfa30000	localspl.dll	10	0	26100	7920
2936	spoolsv.exe	0x7fffdf860000	SPOOLSS.DLL	10	0	26100	7920
2936	spoolsv.exe	0x7fffdff40000	winspool.drv	10	0	26100	7920
2936	spoolsv.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff5e80000	cfgmgr32.dll	10	0	26100	7309
2936	spoolsv.exe	0x7fffe0540000	PrintIsolationProxy.dll	10	0	26100	7920
2936	spoolsv.exe	0x7fffe0330000	AppMon.dll	10	0	26100	7309
2936	spoolsv.exe	0x7fffdf290000	tcpmon.dll	10	0	26100	7920
2936	spoolsv.exe	0x7fffdf270000	snmpapi.dll	10	0	26100	1882
2936	spoolsv.exe	0x7fffdf250000	wsnmp32.dll	10	0	26100	1150
2936	spoolsv.exe	0x7fffdf000000	usbmon.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff5f00000	DEVOBJ.dll	10	0	26100	1150
2936	spoolsv.exe	0x7ffff64b0000	WINTRUST.dll	10	0	26100	8036
2936	spoolsv.exe	0x7ffff5990000	MSASN1.dll	10	0	26100	7623
2936	spoolsv.exe	0x7fffde720000	VirtualMon.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
2936	spoolsv.exe	0x7fffde3f0000	APMon.dll	-	-	-	-
2936	spoolsv.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
2936	spoolsv.exe	0x7fffdd000000	msxml6.dll	6	30	26100	7309
2936	spoolsv.exe	0x7ffff81c0000	SETUPAPI.dll	-	-	-	-
2936	spoolsv.exe	0x7fffeace0000	drvstore.dll	10	0	26100	7920
2936	spoolsv.exe	0x7fffdcf30000	winprint.dll	10	0	26100	7623
2936	spoolsv.exe	0x7ffff56f0000	USERENV.dll	10	0	26100	7920
2936	spoolsv.exe	0x7ffff56b0000	gpapi.dll	10	0	26100	7920
2936	spoolsv.exe	0x7fffdc680000	win32spl.dll	10	0	26100	7920
2936	spoolsv.exe	0x7fffdcb60000	inetpp.dll	10	0	26100	7309
2936	spoolsv.exe	0x7fffee2a0000	WINHTTP.dll	10	0	26100	7920
2936	spoolsv.exe	0x7fffed890000	srvcli.dll	10	0	26100	1150
2936	spoolsv.exe	0x7ffff5930000	CRYPTSP.dll	10	0	26100	7705
2936	spoolsv.exe	0x7ffff5030000	rsaenh.dll	10	0	26100	7705
2936	spoolsv.exe	0x7fffdcad0000	cscapi.dll	10	0	26100	1
2936	spoolsv.exe	0x7ffff5920000	CRYPTBASE.dll	10	0	26100	7623
2936	spoolsv.exe	0x7ffff49f0000	netutils.dll	10	0	26100	1882
2988	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
2988	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
2988	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
2988	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
2988	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
2988	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
2988	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
2988	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
2988	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
2988	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
2988	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
2988	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
2988	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
2988	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
2988	svchost.exe	0x7fffe99d0000	bfe.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff7810000	WS2_32.dll	10	0	26100	7623
2988	svchost.exe	0x7ffff4ca0000	AUTHZ.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
2988	svchost.exe	0x7ffff5370000	SspiCli.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff1960000	wevtapi.dll	10	0	26100	7309
2988	svchost.exe	0x7ffff8700000	NSI.dll	10	0	26100	7920
2988	svchost.exe	0x7fffe97a0000	mpssvc.dll	-	-	-	-
2988	svchost.exe	0x7ffff4860000	fwbase.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff41e0000	embeddedmodesvcapi.dll	10	0	26100	7309
2988	svchost.exe	0x7fffec420000	fwpuclnt.dll	10	0	26100	7920
2988	svchost.exe	0x7fffe7a40000	FWPolicyIOMgr.dll	10	0	26100	7920
2988	svchost.exe	0x7fffec800000	wkscli.dll	10	0	26100	7019
2988	svchost.exe	0x7ffff49f0000	netutils.dll	10	0	26100	1882
2988	svchost.exe	0x7ffff1660000	httpprxc.dll	10	0	26100	5074
2988	svchost.exe	0x7ffff39c0000	policymanager.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
2988	svchost.exe	0x7fffe7910000	adhapi.dll	10	0	26100	7705
2988	svchost.exe	0x7ffff56b0000	gpapi.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff0470000	dhcpcsvc6.DLL	10	0	26100	7920
2988	svchost.exe	0x7fffee670000	dhcpcsvc.DLL	10	0	26100	7920
2988	svchost.exe	0x7ffff4b20000	DNSAPI.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff5640000	mswsock.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff4030000	WINNSI.DLL	10	0	26100	7920
2988	svchost.exe	0x7fffe7800000	wfapigp.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
2988	svchost.exe	0x7fffefba0000	mrmcorer.dll	10	0	26100	7920
2988	svchost.exe	0x7fffed8c0000	iertutil.dll	11	0	26100	8036
2988	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
2988	svchost.exe	0x7fffed890000	srvcli.dll	10	0	26100	1150
2988	svchost.exe	0x7fffe87c0000	windows.staterepositorycore.dll	10	0	26100	7920
2988	svchost.exe	0x7fffe66b0000	windows.staterepositoryclient.dll	10	0	26100	7920
2988	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
2988	svchost.exe	0x7ffff51f0000	ntmarta.dll	10	0	26100	7019
2988	svchost.exe	0x7ffff5e80000	cfgmgr32.dll	10	0	26100	7309
2988	svchost.exe	0x7fffeb7e0000	npmproxy.dll	10	0	26100	7309
3020	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
3020	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
3020	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
3020	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
3020	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
3020	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
3020	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
3020	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
3020	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
3020	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
3020	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
3020	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
3020	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
3020	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
3020	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
3020	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
3020	svchost.exe	0x7fffe9960000	wkssvc.dll	10	0	26100	7920
3020	svchost.exe	0x7ffff5370000	SspiCli.dll	10	0	26100	7920
3020	svchost.exe	0x7ffff49f0000	netutils.dll	10	0	26100	1882
3020	svchost.exe	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
3020	svchost.exe	0x7ffff4030000	WINNSI.DLL	10	0	26100	7920
3020	svchost.exe	0x7ffff8700000	NSI.dll	10	0	26100	7920
3020	svchost.exe	0x7ffff56f0000	USERENV.dll	10	0	26100	7920
3020	svchost.exe	0x7ffff56b0000	gpapi.dll	10	0	26100	7920
3020	svchost.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
3020	svchost.exe	0x7ffff3140000	dsreg.dll	10	0	26100	7920
3020	svchost.exe	0x7ffff7680000	CRYPT32.dll	10	0	26100	7309
3020	svchost.exe	0x7fffec4b0000	netjoin.dll	10	0	26100	3037
3020	svchost.exe	0x7ffff59b0000	JOINUTIL.DLL	10	0	26100	3775
3020	svchost.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
3020	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
3020	svchost.exe	0x7fffec750000	taskschd.dll	-	-	-	-
2600	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
2600	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
2600	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
2600	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
2600	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
2600	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
2600	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
2600	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
2600	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
2600	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
2600	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
2600	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
2600	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
2600	svchost.exe	0x7fffe92f0000	diagtrack.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
2600	svchost.exe	0x7fffe9270000	tdh.dll	10	0	26100	7019
2600	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
2600	svchost.exe	0x7fffe86a0000	SystemSettings.DataModel.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff4a40000	slc.dll	10	0	26100	7824
2600	svchost.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff6d60000	windows.storage.dll	10	0	26100	8036
2600	svchost.exe	0x7ffff8e80000	shlwapi.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff56f0000	USERENV.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff6260000	profapi.dll	10	0	26100	7309
2600	svchost.exe	0x7ffff5370000	SspiCli.dll	10	0	26100	7920
2600	svchost.exe	0x7fffeca30000	OneCoreUAPCommonProxyStub.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff9120000	ole32.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
2600	svchost.exe	0x7fffe7590000	StructuredQuery.dll	7	0	26100	7920
2600	svchost.exe	0x7fffe72e0000	icu.dll	72	1	0	4
2600	svchost.exe	0x7ffff5e80000	CFGMGR32.dll	10	0	26100	7309
2600	svchost.exe	0x7ffff1bd0000	PROPSYS.dll	7	0	26100	7920
2600	svchost.exe	0x7fffe6b10000	Windows.StateRepositoryPS.dll	10	0	26100	7920
2600	svchost.exe	0x7fffe6740000	Windows.System.Launcher.dll	10	0	26100	7920
2600	svchost.exe	0x7fffe87c0000	windows.staterepositorycore.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff6340000	wintypes.dll	10	0	26100	7920
2600	svchost.exe	0x7fffe6570000	Windows.Storage.Search.dll	10	0	26100	7920
2600	svchost.exe	0x7fffe6aa0000	edputil.dll	10	0	26100	7309
2600	svchost.exe	0x7fffe9de0000	Windows.Web.dll	10	0	26100	5074
2600	svchost.exe	0x7ffff4b00000	DiagnosticDataSettings.dll	10	0	26100	7019
2600	svchost.exe	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
2600	svchost.exe	0x7ffff4400000	rmclient.dll	10	0	26100	7309
2600	svchost.exe	0x7fffec800000	wkscli.dll	10	0	26100	7019
2600	svchost.exe	0x7ffff49f0000	netutils.dll	10	0	26100	1882
2600	svchost.exe	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
2600	svchost.exe	0x7fffea0a0000	usermgrcli.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff4a90000	coreprivacysettingsstore.dll	-	-	-	-
2600	svchost.exe	0x7ffff5a00000	wldp.dll	10	0	26100	7920
2600	svchost.exe	0x7fffe6a60000	Netapi32.dll	10	0	26100	7019
2600	svchost.exe	0x7ffff3140000	DSREG.DLL	10	0	26100	7920
2600	svchost.exe	0x7ffff7680000	CRYPT32.dll	10	0	26100	7309
2600	svchost.exe	0x7ffff39c0000	policymanager.dll	10	0	26100	7920
2600	svchost.exe	0x7fffe5ba0000	winsqlite3.dll	3	51	1	0
2600	svchost.exe	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
2600	svchost.exe	0x7ffff5920000	CRYPTBASE.DLL	10	0	26100	7623
2600	svchost.exe	0x7fffe3a20000	FlightSettings.dll	10	0	26100	7920
2600	svchost.exe	0x7fffeb1c0000	fcon.dll	10	0	26100	8036
2600	svchost.exe	0x7fffedd70000	twinapi.appcore.dll	10	0	26100	7705
2600	svchost.exe	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
2600	svchost.exe	0x7ffff8700000	NSI.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff0470000	dhcpcsvc6.DLL	10	0	26100	7920
2600	svchost.exe	0x7fffee670000	dhcpcsvc.DLL	10	0	26100	7920
2600	svchost.exe	0x7ffff4b20000	DNSAPI.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff1550000	netprofm.dll	10	0	26100	7920
2600	svchost.exe	0x7fffeb7e0000	npmproxy.dll	10	0	26100	7309
2600	svchost.exe	0x7ffff51f0000	ntmarta.dll	10	0	26100	7019
2600	svchost.exe	0x7fffea1b0000	aepic.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff7810000	WS2_32.dll	10	0	26100	7623
2600	svchost.exe	0x7ffff5640000	mswsock.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff4020000	wshhyperv.dll	10	0	26100	1
2600	svchost.exe	0x7fffe56d0000	WindowsPerformanceRecorderControl.dll	10	0	26100	7309
2600	svchost.exe	0x7fffec750000	taskschd.dll	-	-	-	-
2600	svchost.exe	0x159833d0000	sfc.dll	10	0	26100	1
2600	svchost.exe	0x7fffeac80000	sfc_os.DLL	10	0	26100	1
2600	svchost.exe	0x7ffff5f40000	ServicingCommon.dll	-	-	-	-
2600	svchost.exe	0x7ffff5990000	MSASN1.dll	10	0	26100	7623
2600	svchost.exe	0x7ffff5930000	CRYPTSP.dll	10	0	26100	7705
2600	svchost.exe	0x7ffff5030000	rsaenh.dll	10	0	26100	7705
2600	svchost.exe	0x7ffff56b0000	gpapi.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff3c60000	wtsapi32.dll	10	0	26100	7920
2600	svchost.exe	0x7ffff60f0000	WINSTA.dll	10	0	26100	8036
2600	svchost.exe	0x7fffeace0000	drvstore.dll	10	0	26100	7920
2600	svchost.exe	0x7fffe03b0000	Windows.Security.Authentication.Web.Core.dll	10	0	26100	8036
2600	svchost.exe	0x7fffed8c0000	iertutil.dll	11	0	26100	8036
2600	svchost.exe	0x7fffed890000	srvcli.dll	10	0	26100	1150
2600	svchost.exe	0x7fffe3ee0000	OneCoreCommonProxyStub.dll	10	0	26100	7920
2600	svchost.exe	0x7fffdcc80000	vaultcli.dll	10	0	26100	7309
2600	svchost.exe	0x7fffaf7b0000	Geolocation.dll	10	0	26100	7309
2600	svchost.exe	0x7fffeac50000	LocationFrameworkPS.dll	10	0	26100	7019
2600	svchost.exe	0x7ffff81c0000	SETUPAPI.dll	-	-	-	-
2660	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
2660	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
2660	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
2660	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
2660	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
2660	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
2660	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
2660	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
2660	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
2660	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
2660	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
2660	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
2660	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
2660	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
2660	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
2660	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
2660	svchost.exe	0x7fffe88c0000	dps.dll	10	0	26100	7920
2660	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
2660	svchost.exe	0x7fffec750000	taskschd.dll	-	-	-	-
2660	svchost.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
2660	svchost.exe	0x7ffff56f0000	USERENV.dll	10	0	26100	7920
2660	svchost.exe	0x7ffff56b0000	gpapi.dll	10	0	26100	7920
2660	svchost.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
2660	svchost.exe	0x7fffe8680000	wdi.dll	10	0	26100	7705
