Volatility 3 Framework 2.28.1

Allocation	Tag	PoolType	NumberOfBytes	Status
0xffffe08e81c21000	Obtb	N/A	0x1000	Allocated
0xffff990ef2b94000	Cont	N/A	0x1000	Allocated
0xffffe08e7f799000	CM25	N/A	0x1000	Allocated
0xffffe08e83538000	CM26	N/A	0x3000	Allocated
0xffffe08e7f2d7000	CM25	N/A	0x2000	Allocated
0xffffe08e872d7000	Gpbm	N/A	0x2650	Allocated
0xffffe08e81d6e000	MmRe	N/A	0x30b0	Allocated
0xffff990ef2af8000	MmAc	N/A	0x1000	Allocated
0xffffe08e805a4000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f75e000	CM25	N/A	0x1000	Allocated
0xffff990ef2f44000	Cont	N/A	0x1000	Allocated
0xffff990ef2f7f000	Cont	N/A	0x1000	Allocated
0xffff990ef2abd000	Cont	N/A	0x1000	Allocated
0xffff990ef25fb000	EtwB	N/A	0x1000	Allocated
0xffffe08e7f723000	CM25	N/A	0x1000	Allocated
0xffffe08e7f261000	CM25	N/A	0x1000	Allocated
0xffffe08e7fbe5000	CM25	N/A	0x1000	Allocated
0xffffe08e7d6fc000	MmSt	N/A	0x1000	Allocated
0xffffe08e81e1f000	CM16	N/A	0x1000	Allocated
0xffff990ef2f09000	Cont	N/A	0x1000	Allocated
0xffffe08e7c3f4000	SeSi	N/A	0x14d0	Allocated
0xffff990ef2585000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f80f000	CM25	N/A	0x1000	Allocated
0xffff990ef4211000	MmAc	N/A	0x1000	Allocated
0xffff990ef2ece000	Cont	N/A	0x1000	Allocated
0xffffe08e851ff000	Gelc	N/A	0x1000	Allocated
0xffffe08e7f7d4000	CM25	N/A	0x1000	Allocated
0xffffe08e7cd02000	CM29	N/A	0x3000	Allocated
0xffffe08e7db48000	MmSt	N/A	0x1000	Allocated
0xffff990ef250f000	Cont	N/A	0x1000	Allocated
0xffffe08e7f3fe000	CM25	N/A	0x1000	Allocated
0xffffe08e8319d000	CM16	N/A	0x2000	Allocated
0xffffe08e873fe000	Obtb	N/A	0x1000	Allocated
0xffffe08e81e95000	CM16	N/A	0x1000	Allocated
0xffffe08e7f3c3000	CM25	N/A	0x1000	Allocated
0xffffe08e83162000	CM16	N/A	0x1000	Allocated
0xffffe08e873c3000	MmRe	N/A	0x1ab0	Allocated
0xffff990ef2e93000	Cont	N/A	0x1000	Allocated
0xffff990eeec32000	EtwB	N/A	0x20000	Allocated
0xffffe08e7f885000	CM25	N/A	0x1000	Allocated
0xffffe08e81e5a000	CM16	N/A	0x2000	Allocated
0xffffe08e81998000	WtdJ	N/A	0x1320	Allocated
0xffff990ef2e58000	Cont	N/A	0x1000	Allocated
0xffff990eeebf7000	EtwB	N/A	0x1000	Allocated
0xffff990ef2996000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f388000	CM25	N/A	0x2000	Allocated
0xffffe08e83127000	CM16	N/A	0x1000	Allocated
0xffffb080145e2000	ConT	N/A	0x4000	Allocated
0xffff990ef40ea000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f474000	CM25	N/A	0x1000	Allocated
0xffffe08e87474000	WtdJ	N/A	0x1310	Allocated
0xffffe08e7fdf8000	Obtb	N/A	0x1000	Allocated
0xffffe08e83b97000	Obtb	N/A	0x1000	Allocated
0xffff990ef2de2000	Cont	N/A	0x1000	Allocated
0xffffe08e7f936000	CM25	N/A	0x1000	Allocated
0xffffe08e81f0b000	CM16	N/A	0x1000	Allocated
0xffff990ef2e1d000	Cont	N/A	0x1000	Allocated
0xffff990eee6fa000	HalB	N/A	0x1000	Allocated
0xffffe08e80c03000	RvaL	N/A	0x19f0	Allocated
0xffffe08e7f8fb000	CM25	N/A	0x1000	Allocated
0xffffe08e7f439000	CM25	N/A	0x1000	Allocated
0xffff990ef2da7000	Cont	N/A	0x1000	Allocated
0xffffe08e81ed0000	CM16	N/A	0x1000	Allocated
0xffffe08e7c967000	CM32	N/A	0x1000	Allocated
0xffffe08e7f740000	CM25	N/A	0x1000	Allocated
0xffffe08e7f27e000	CM25	N/A	0x1000	Allocated
0xffffe08e7f243000	CM25	N/A	0x1000	Allocated
0xffffe08e7fbc7000	CM25	N/A	0x1000	Allocated
0xffff990ef2f51000	Cont	N/A	0x1000	Allocated
0xffffe08e7f705000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb8c000	CM25	N/A	0x1000	Allocated
0xffffe08e7f6ca000	CM25	N/A	0x1000	Allocated
0xffffe08e7f208000	CM25	N/A	0x1000	Allocated
0xffff990eee7f3000	ExSa	N/A	0x1000	Allocated
0xffffe08e805fc000	Clfs	N/A	0x1000	Allocated
0xffff990ef7f47000	smSt	N/A	0x4020	Allocated
0xffffe08e7f7b6000	CM25	N/A	0x1000	Allocated
0xffffe08e7db2a000	MSum	N/A	0x1000	Allocated
0xffff990ef2edb000	Cont	N/A	0x1000	Allocated
0xffffe08e7f77b000	CM25	N/A	0x1000	Allocated
0xffffe08e7f2b9000	CM25	N/A	0x1000	Allocated
0xffffe08e800ff000	Clfs	N/A	0x1000	Allocated
0xffffe08e880ff000	Obtb	N/A	0x1000	Allocated
0xffffb08014398000	ConT	N/A	0x4000	Allocated
0xffff990ef2ea0000	Cont	N/A	0x1000	Allocated
0xffffe08e85aef000	CIsc	N/A	0x2a30	Allocated
0xffffe08e7daef000	MmSt	N/A	0x1000	Allocated
0xffffe08e7fc02000	CM25	N/A	0x2000	Allocated
0xffffe08e81e3c000	CM16	N/A	0x1000	Allocated
0xffffe08e7dbdb000	MmSt	N/A	0x1000	Allocated
0xffff990ef2e2a000	Cont	N/A	0x1000	Allocated
0xffff990ef6bc9000	LLDP	N/A	0x15f0	Allocated
0xffffe08e80ff6000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f82c000	CM25	N/A	0x1000	Allocated
0xffffe08e83109000	CM16	N/A	0x1000	Allocated
0xffff990ef2def000	Cont	N/A	0x1000	Allocated
0xffffe08e80af9000	CM16	N/A	0x1000	Allocated
0xffff990eee6cc000	WPLg	N/A	0x1000	Allocated
0xffff990ef246b000	Devi	N/A	0x1720	Allocated
0xffffe08e7dba0000	MmSt	N/A	0x2000	Allocated
0xffffe08e7f32f000	CM25	N/A	0x1000	Allocated
0xffffe08e7f41b000	CM25	N/A	0x1000	Allocated
0xffffe08e831ba000	CM16	N/A	0x1000	Allocated
0xffffe08e7f8dd000	CM25	N/A	0x1000	Allocated
0xffffe08e81eb2000	CM16	N/A	0x1000	Allocated
0xffffe08e7ce0b000	MmRe	N/A	0x2420	Allocated
0xffffe08e8152e000	MmRe	N/A	0x18c0	Allocated
0xffffe08e83b03000	Gpbm	N/A	0x3c00	Allocated
0xffffe08e7f8a2000	CM25	N/A	0x1000	Allocated
0xffff990ef2db4000	Cont	N/A	0x1000	Allocated
0xffffe08e7f3e0000	CM25	N/A	0x1000	Allocated
0xffffe08e8317f000	CM16	N/A	0x1000	Allocated
0xffffe08e814f3000	MiRr	N/A	0x7fa0	Allocated
0xffffe08e81e77000	CM16	N/A	0x1000	Allocated
0xffff990ef7461000	FxLg	N/A	0x1000	Allocated
0xffff990ef2d79000	Cont	N/A	0x1000	Allocated
0xffffe08e83144000	CM16	N/A	0x1000	Allocated
0xffff990ef23f5000	Driv	N/A	0x27e0	Allocated
0xffffe08e7f867000	CM25	N/A	0x1000	Allocated
0xffffe08e873a5000	MmRe	N/A	0x1390	Allocated
0xffffe08e7c599000	CM16	N/A	0x1000	Allocated
0xffff990ef446c000	FatZ	N/A	0x1000	Allocated
0xffffe08e7d3df000	MmSt	N/A	0x2400	Allocated
0xffffe08e7cf1d000	Clfs	N/A	0x1000	Allocated
0xffffe08e7f9b4000	CM25	N/A	0x1000	Allocated
0xffffe08e83753000	PfNL	N/A	0x58000	Allocated
0xffffe08e7f4f2000	CM25	N/A	0x1000	Allocated
0xffffe08e83291000	MmRe	N/A	0x2350	Allocated
0xffff990ef2ca2000	Cont	N/A	0x1000	Allocated
0xffff990ef2cdd000	Cont	N/A	0x1000	Allocated
0xffff990ef6a7c000	MmAc	N/A	0x1000	Allocated
0xffffe08e7dd28000	MmSt	N/A	0x1000	Allocated
0xffffe08e7c55e000	RvaL	N/A	0x1500	Allocated
0xffff990ef2c67000	Cont	N/A	0x1000	Allocated
0xffff990ef27a5000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f4b7000	CM25	N/A	0x1000	Allocated
0xffff990ef27e0000	CDmp	N/A	0x1000	Allocated
0xffffe08e8a410000	MmSt	N/A	0x1420	Allocated
0xffff990ef8692000	smSt	N/A	0x1dc0	Allocated
0xffffb080145e6000	ConT	N/A	0x4000	Allocated
0xffffe08e8a03a000	MmSt	N/A	0x32a0	Allocated
0xffff990ef2c2c000	Cont	N/A	0x1000	Allocated
0xffffe08e7feec000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7fa2a000	CM25	N/A	0x1000	Allocated
0xffffe08e7f568000	CM25	N/A	0x1000	Allocated
0xffffe08e7f0a6000	CM25	N/A	0x1000	Allocated
0xffffe08e8167b000	CM16	N/A	0x1000	Allocated
0xffffe08e7d41a000	MmSt	N/A	0x3290	Allocated
0xffffe08e81fff000	CM16	N/A	0x1000	Allocated
0xffffe08e7cf58000	MmRe	N/A	0x23000	Allocated
0xffffe08e7f9ef000	CM25	N/A	0x1000	Allocated
0xffff990ef815a000	smSt	N/A	0x1000	Allocated
0xffffe08e7f52d000	CM25	N/A	0x1000	Allocated
0xffff990ef2bf1000	Cont	N/A	0x1000	Allocated
0xffffe08e7fadb000	CM25	N/A	0x1000	Allocated
0xffffe08e7f619000	CM25	N/A	0x1000	Allocated
0xffffe08e7ff9d000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f157000	CM25	N/A	0x4000	Allocated
0xffffe08e8172c000	CM16	N/A	0x2000	Allocated
0xffffe08e7d98d000	MmSt	N/A	0x2470	Allocated
0xffffe08e7ff62000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f11c000	CM25	N/A	0x1000	Allocated
0xffffe08e7faa0000	CM25	N/A	0x1000	Allocated
0xffffe08e7f5de000	CM25	N/A	0x1000	Allocated
0xffffe08e7d952000	MmSt	N/A	0x1000	Allocated
0xffffe08e816f1000	CM16	N/A	0x1000	Allocated
0xffffb08014535000	ConT	N/A	0x3000	Allocated
0xffffe08e7d490000	MmSt	N/A	0x1b40	Allocated
0xffff990ef2b7b000	Cont	N/A	0x1000	Allocated
0xffff990eee91a000	EtwB	N/A	0x1000	Allocated
0xffffe08e7f5a3000	CM25	N/A	0x1000	Allocated
0xffffe08e870e1000	MmRe	N/A	0x3490	Allocated
0xffffe08e7ff27000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7fa65000	CM25	N/A	0x1000	Allocated
0xffffe08e817dd000	CM16	N/A	0x2000	Allocated
0xffffe08e7fb51000	CM25	N/A	0x1000	Allocated
0xffff990eee8df000	Mem	N/A	0x1000	Allocated
0xffff990ef68df000	SmBf	N/A	0x1000	Allocated
0xffffe08e7f68f000	CM25	N/A	0x1000	Allocated
0xffffe08e7f1cd000	CM25	N/A	0x2000	Allocated
0xffffe08e871cd000	EtwB	N/A	0x4000	Allocated
0xffffe08e7da03000	MmSt	N/A	0x1210	Allocated
0xffffe08e817a2000	CM16	N/A	0x1000	Allocated
0xffffe08e8095c000	CM32	N/A	0x1000	Allocated
0xffffe08e8049a000	Gcac	N/A	0x2000	Allocated
0xffff990ef2f8c000	Cont	N/A	0x1000	Allocated
0xffff990ef2aca000	Cont	N/A	0x1000	Allocated
0xffffe08e7f654000	CM25	N/A	0x1000	Allocated
0xffffe08e7f192000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb16000	CM25	N/A	0x1000	Allocated
0xffffe08e81767000	CM16	N/A	0x1000	Allocated
0xffffe08e872df000	Gpbm	N/A	0x2650	Allocated
0xffffe08e85b15000	Obtb	N/A	0x1000	Allocated
0xffffe08e7db15000	MSum	N/A	0x1000	Allocated
0xffffe08e7c34b000	ArbA	N/A	0x1000	Allocated
0xffffe08e7f2a4000	CM25	N/A	0x2000	Allocated
0xffffe08e872a4000	Gpbm	N/A	0x2650	Allocated
0xffff990ef2fb2000	Cont	N/A	0x1000	Allocated
0xffffe08e7f766000	CM25	N/A	0x1000	Allocated
0xffffe08e813b7000	MiRr	N/A	0x3ad0	Allocated
0xffffe08e7f72b000	CM25	N/A	0x2000	Allocated
0xffffe08e7f269000	CM25	N/A	0x1000	Allocated
0xffffe08e7fbed000	CM25	N/A	0x1000	Allocated
0xffff990ef2f77000	Cont	N/A	0x1000	Allocated
0xffffe08e7f817000	CM25	N/A	0x1000	Allocated
0xffffe08e7f355000	CM25	N/A	0x2000	Allocated
0xffffe08e7db8b000	MmSt	N/A	0x3140	Allocated
0xffff990ef2f3c000	Cont	N/A	0x1000	Allocated
0xffffe08e81468000	CM16	N/A	0x1000	Allocated
0xffffe08e8357b000	RvaL	N/A	0x12000	Allocated
0xffffe08e7f31a000	CM25	N/A	0x1000	Allocated
0xffffe08e8731a000	Gpbm	N/A	0x1900	Allocated
0xffff990ef2ec6000	Cont	N/A	0x1000	Allocated
0xffffe08e88aa9000	FSim	N/A	0x1e00	Allocated
0xffffe08e85b50000	MmRe	N/A	0x1a80	Allocated
0xffffe08e7f7a1000	CM25	N/A	0x1000	Allocated
0xffff990ef4b52000	CcPf	N/A	0x1000	Allocated
0xffff990ef2e8b000	Cont	N/A	0x1000	Allocated
0xffffe08e81e9d000	CM16	N/A	0x1000	Allocated
0xffff990ef2507000	Cont	N/A	0x1000	Allocated
0xffffe08e7f3cb000	CM25	N/A	0x1000	Allocated
0xffffe08e8316a000	CM16	N/A	0x1000	Allocated
0xffffe08e7f88d000	CM25	N/A	0x1000	Allocated
0xffffe08e81e62000	CM16	N/A	0x1000	Allocated
0xffff990ef4655000	MmPb	N/A	0x3a000	Allocated
0xffff990ef2e50000	Cont	N/A	0x1000	Allocated
0xffffe08e7f852000	CM25	N/A	0x1000	Allocated
0xffffe08e835f1000	Gpbm	N/A	0x1000	Allocated
0xffffe08e8312f000	CM16	N/A	0x1000	Allocated
0xffffe08e85242000	Obtb	N/A	0x1000	Allocated
0xffffe08e81e27000	CM16	N/A	0x1000	Allocated
0xffffe08e7f47c000	CM25	N/A	0x1000	Allocated
0xffffe08e7f93e000	CM25	N/A	0x1000	Allocated
0xffffe08e81f13000	CM16	N/A	0x1000	Allocated
0xffff990ef40e2000	WPLg	N/A	0x10b0	Allocated
0xffffe08e8a3d5000	MmSt	N/A	0x4d20	Allocated
0xffffe08e7f903000	CM25	N/A	0x1000	Allocated
0xffffe08e7f441000	CM25	N/A	0x1000	Allocated
0xffffe08e88287000	RvaL	N/A	0x7020	Allocated
0xffffe08e7fdc5000	Obtb	N/A	0x1000	Allocated
0xffffe08e831e0000	CM16	N/A	0x1000	Allocated
0xffffe08e81ed8000	CM16	N/A	0x1000	Allocated
0xffffe08e7c96f000	Clfs	N/A	0x7a00	Allocated
0xffff990ef2dda000	Cont	N/A	0x1000	Allocated
0xffff990eee6b7000	WPLg	N/A	0x20b0	Allocated
0xffffe08e7f8c8000	CM25	N/A	0x1000	Allocated
0xffffe08e7f406000	CM25	N/A	0x3000	Allocated
0xffffe08e831a5000	CM16	N/A	0x1000	Allocated
0xffffe08e811df000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f553000	CM25	N/A	0x1000	Allocated
0xffffe08e7f091000	CM25	N/A	0x1000	Allocated
0xffff990ef2d03000	Cont	N/A	0x1000	Allocated
0xffffe08e7fa15000	CM25	N/A	0x1000	Allocated
0xffff990ef2d3e000	Cont	N/A	0x1000	Allocated
0xffffe08e7d8c7000	MmSt	N/A	0x32a0	Allocated
0xffffe08e7f9da000	CM25	N/A	0x1000	Allocated
0xffffe08e7c5bf000	WDIs	N/A	0x1000	Allocated
0xffff990ef2cc8000	Cont	N/A	0x1000	Allocated
0xffffe08e7f518000	CM25	N/A	0x1000	Allocated
0xffffe08e7e210000	MmSt	N/A	0x9b000	Allocated
0xffffe08e7fe61000	Gpbm	N/A	0x1900	Allocated
0xffff990ef2c8d000	Cont	N/A	0x1000	Allocated
0xffffe08e81717000	CM16	N/A	0x1000	Allocated
0xffffe08e89255000	Obtb	N/A	0x1000	Allocated
0xffffe08e7fa8b000	CM25	N/A	0x1000	Allocated
0xffffe08e7f5c9000	CM25	N/A	0x1000	Allocated
0xffffe08e8040f000	Gfda	N/A	0x4a50	Allocated
0xffffe08e7ff4d000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f107000	CM25	N/A	0x1000	Allocated
0xffffe08e8547b000	Obtb	N/A	0x1000	Allocated
0xffff990ef22ce000	Mem	N/A	0x1000	Allocated
0xffffe08e85dff000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7ff12000	Gpbm	N/A	0x1000	Allocated
0xffffb0801460c000	ConT	N/A	0x4000	Allocated
0xffffe08e7caf7000	MiRr	N/A	0x1d10	Allocated
0xffffe08e80896000	HT40	N/A	0x1bf0	Allocated
0xffff990ef43e1000	CDmp	N/A	0x1000	Allocated
0xffffe08e7fa50000	CM25	N/A	0x1000	Allocated
0xffffe08e7f58e000	CM25	N/A	0x1000	Allocated
0xffffe08e81b63000	Obtb	N/A	0x1000	Allocated
0xffffe08e7d902000	MmSt	N/A	0x11000	Allocated
0xffff990ef2c52000	Cont	N/A	0x1000	Allocated
0xffffe08e8a025000	MmSt	N/A	0x1ae0	Allocated
0xffffe08e7fb3c000	CM25	N/A	0x1000	Allocated
0xffffe08e838db000	DxgK	N/A	0x4000	Allocated
0xffffe08e7f67a000	CM25	N/A	0x1000	Allocated
0xffffe08e804c0000	Gcac	N/A	0x9000	Allocated
0xffffe08e7c25f000	MiRr	N/A	0x11e0	Allocated
0xffffe08e7fffe000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f1b8000	CM25	N/A	0x1000	Allocated
0xffffe08e8178d000	CM16	N/A	0x2000	Allocated
0xffff990ef2c17000	Cont	N/A	0x1000	Allocated
0xffff990ef2755000	MmAc	N/A	0x1000	Allocated
0xffffe08e7c6e6000	LfsS	N/A	0x10000	Allocated
0xffffe08e81752000	CM16	N/A	0x1000	Allocated
0xffffe08e7d4f1000	MmSt	N/A	0x1000	Allocated
0xffff990eeee02000	EtwB	N/A	0x20000	Allocated
0xffff990ef2ba1000	MmAc	N/A	0x1000	Allocated
0xffffb08014596000	ConT	N/A	0x4000	Allocated
0xffff990ef2bdc000	Cont	N/A	0x1000	Allocated
0xffffe08e88dce000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f604000	CM25	N/A	0x1000	Allocated
0xffffe08e7f142000	CM25	N/A	0x1000	Allocated
0xffffe08e7ff88000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7fac6000	CM25	N/A	0x1000	Allocated
0xffffe08e7fbb2000	CM25	N/A	0x1000	Allocated
0xffffe08e809f8000	CM26	N/A	0x3000	Allocated
0xffffe08e7f6f0000	CM25	N/A	0x1000	Allocated
0xffffe08e8348f000	RvaL	N/A	0x25c0	Allocated
0xffffe08e7f22e000	CM25	N/A	0x1000	Allocated
0xffffe08e81803000	Clfs	N/A	0x7a00	Allocated
0xffffe08e7d5a2000	MmSt	N/A	0x1c70	Allocated
0xffffe08e7f1f3000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb77000	CM25	N/A	0x1000	Allocated
0xffffe08e7f6b5000	CM25	N/A	0x1000	Allocated
0xffffe08e817c8000	CM16	N/A	0x1000	Allocated
0xffff990ef2e8f000	Cont	N/A	0x1000	Allocated
0xffff990ef29cd000	WPLg	N/A	0x1000	Allocated
0xffffe08e7f340000	CM25	N/A	0x2000	Allocated
0xffff990ef250b000	Cont	N/A	0x1000	Allocated
0xffffe08e81dd7000	RvaL	N/A	0x14e0	Allocated
0xffffe08e7db76000	MmSt	N/A	0x15e0	Allocated
0xffffe08e7f7c7000	CM25	N/A	0x1000	Allocated
0xffffe08e7f305000	CM25	N/A	0x1000	Allocated
0xffffe08e7db3b000	MmSt	N/A	0x1780	Allocated
0xffffe08e805d2000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f78c000	CM25	N/A	0x1000	Allocated
0xffffe08e7f2ca000	CM25	N/A	0x1000	Allocated
0xffff990ef2e54000	Cont	N/A	0x1000	Allocated
0xffff990ef2992000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f878000	CM25	N/A	0x1000	Allocated
0xffffe08e7f3b6000	CM25	N/A	0x1000	Allocated
0xffffe08e83155000	CM16	N/A	0x1000	Allocated
0xffffe08e81e4d000	CM16	N/A	0x1000	Allocated
0xffffe08e7c8e4000	MiRr	N/A	0x2da0	Allocated
0xffff990ef6bb8000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f37b000	CM25	N/A	0x2000	Allocated
0xffffe08e8311a000	CM16	N/A	0x1000	Allocated
0xffffe08e7fcff000	Obtb	N/A	0x1000	Allocated
0xffffe08e87cff000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f83d000	CM25	N/A	0x1000	Allocated
0xffffe08e81e12000	CM16	N/A	0x1000	Allocated
0xffff990ef2da3000	Cont	N/A	0x1000	Allocated
0xffff990eeeb42000	EtwB	N/A	0x10000	Allocated
0xffff990ef6b42000	MmAc	N/A	0x1000	Allocated
0xffff990ef2dde000	Cont	N/A	0x1000	Allocated
0xffff990ef66bb000	InPa	N/A	0x2000	Allocated
0xffffe08e7fcc4000	GGG3	N/A	0x5f10	Allocated
0xffffe08e7f802000	CM25	N/A	0x1000	Allocated
0xffffe08e835a1000	CIsc	N/A	0x6320	Allocated
0xffffe08e81efe000	CM16	N/A	0x1000	Allocated
0xffff990eeefc9000	PciB	N/A	0x12f0	Allocated
0xffff990ef2d68000	Cont	N/A	0x2000	Allocated
0xffffe08e89efe000	Obtb	N/A	0x1000	Allocated
0xffffe08e80bf6000	Obtb	N/A	0x1000	Allocated
0xffffe08e831cb000	CM16	N/A	0x1000	Allocated
0xffffe08e7f8ee000	CM25	N/A	0x1000	Allocated
0xffffe08e81ec3000	CM16	N/A	0x1000	Allocated
0xffffe08e7ce1c000	MmRe	N/A	0x1f80	Allocated
0xffff990eeef8e000	HalB	N/A	0x4000	Allocated
0xffff990ef2d2d000	Cont	N/A	0x1000	Allocated
0xffffe08e852de000	WtdJ	N/A	0x1310	Allocated
0xffffe08e7f3f1000	CM25	N/A	0x1000	Allocated
0xffffe08e83190000	CM16	N/A	0x2000	Allocated
0xffff990ef4035000	AzBD	N/A	0xc6c0	Allocated
0xffffe08e81e88000	CM16	N/A	0x1000	Allocated
0xffffe08e85c27000	CM26	N/A	0x3000	Allocated
0xffffe08e7f99f000	CM25	N/A	0x1000	Allocated
0xffffe08e7f4dd000	CM25	N/A	0x1000	Allocated
0xffffe08e8a436000	MmSt	N/A	0xa250	Allocated
0xffffe08e7d38f000	MmSt	N/A	0xa010	Allocated
0xffffe08e7f964000	CM25	N/A	0x1000	Allocated
0xffffe08e7f4a2000	CM25	N/A	0x1000	Allocated
0xffff990eeef53000	EtwB	N/A	0x1000	Allocated
0xffff990ef2cf2000	Cont	N/A	0x1000	Allocated
0xffffe08e81f39000	CM16	N/A	0x1000	Allocated
0xffff990ef81e5000	EtwB	N/A	0x10000	Allocated
0xffffe08e7f929000	CM25	N/A	0x1000	Allocated
0xffffe08e7c9d0000	Clfs	N/A	0x1000	Allocated
0xffff990ef73da000	EtwB	N/A	0x10000	Allocated
0xffff990ef2cb7000	Cont	N/A	0x1000	Allocated
0xffffe08e7f467000	CM25	N/A	0x1000	Allocated
0xffffe08e7cfdf000	Clfs	N/A	0x1000	Allocated
0xffffe08e7f5b4000	CM25	N/A	0x1000	Allocated
0xffffe08e7f0f2000	CM25	N/A	0x1000	Allocated
0xffffe08e7fa76000	CM25	N/A	0x1000	Allocated
0xffff990ef2c1b000	Cont	N/A	0x1000	Allocated
0xffff990ef2297000	NtFs	N/A	0x10000	Allocated
0xffffe08e816c7000	CM16	N/A	0x1000	Allocated
0xffffe08e81205000	MmRe	N/A	0x1250	Allocated
0xffffe08e7fa3b000	CM25	N/A	0x1000	Allocated
0xffffe08e7f579000	CM25	N/A	0x1000	Allocated
0xffffe08e7c620000	RvaL	N/A	0x1520	Allocated
0xffffe08e837da000	CM10	N/A	0x12e0	Allocated
0xffffe08e7fefd000	Gpbm	N/A	0x1000	Allocated
0xffffe08e87efd000	Obtb	N/A	0x1000	Allocated
0xffffe08e870b7000	MmRe	N/A	0x1080	Allocated
0xffff990ef2be0000	Cont	N/A	0x1000	Allocated
0xffff990ef64bd000	MmAc	N/A	0x1000	Allocated
0xffffe08e7fec2000	CM16	N/A	0x1000	Allocated
0xffffb0801459a000	ConT	N/A	0x4000	Allocated
0xffff990ef2b6a000	Cont	N/A	0x1000	Allocated
0xffff990ef6909000	smSt	N/A	0x4020	Allocated
0xffffe08e81778000	CM16	N/A	0x1000	Allocated
0xffffe08e7faec000	CM25	N/A	0x1000	Allocated
0xffffe08e7f62a000	CM25	N/A	0x1000	Allocated
0xffffe08e7f168000	CM25	N/A	0x1000	Allocated
0xffff990ef4334000	ClfC	N/A	0x1620	Allocated
0xffffe08e81bff000	Obtb	N/A	0x1000	Allocated
0xffffe08e8173d000	CM16	N/A	0x1000	Allocated
0xffffe08e808f7000	CM16	N/A	0x1000	Allocated
0xffffe08e7f5ef000	CM25	N/A	0x1000	Allocated
0xffffe08e7f12d000	CM25	N/A	0x1000	Allocated
0xffffe08e81702000	CM16	N/A	0x1000	Allocated
0xffffe08e7f6db000	CM25	N/A	0x1000	Allocated
0xffffe08e7f219000	CM25	N/A	0x1000	Allocated
0xffffe08e83dfe000	CM32	N/A	0x1000	Allocated
0xffff990ef4283000	EtwB	N/A	0x10000	Allocated
0xffffe08e80e6a000	CM16	N/A	0x1000	Allocated
0xffffe08e88e6a000	Ggb	N/A	0x2000	Allocated
0xffffe08e7da4f000	MmSt	N/A	0x1ac0	Allocated
0xffffe08e817ee000	CM16	N/A	0x2000	Allocated
0xffffe08e7fb62000	CM25	N/A	0x1000	Allocated
0xffffe08e7f6a0000	CM25	N/A	0x1000	Allocated
0xffff990ef84a9000	CcPB	N/A	0x11000	Allocated
0xffff990ef4248000	MmWe	N/A	0x20a0	Allocated
0xffffe08e817b3000	CM16	N/A	0x1000	Allocated
0xffffe08e7da14000	MmSt	N/A	0x2b10	Allocated
0xffff990ef7fe7000	EtwB	N/A	0x10000	Allocated
0xffff990ef2f7b000	Cont	N/A	0x1000	Allocated
0xffff990eee858000	CcVa	N/A	0x2800	Allocated
0xffffe08e7f1a3000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb27000	CM25	N/A	0x1000	Allocated
0xffffe08e838c6000	CM26	N/A	0x3000	Allocated
0xffffe08e7f665000	CM25	N/A	0x1000	Allocated
0xffff990ef420d000	InPa	N/A	0x2000	Allocated
0xffffe08e7fc13000	CM25	N/A	0x4000	Allocated
0xffffe08e87c13000	BFde	N/A	0x10000	Allocated
0xffff990ef2f05000	Cont	N/A	0x1000	Allocated
0xffffe08e7f751000	CM25	N/A	0x1000	Allocated
0xffffe08e7c336000	CMCa	N/A	0x3000	Allocated
0xffffe08e800d5000	Obtb	N/A	0x1000	Allocated
0xffff990ef2f40000	Cont	N/A	0x1000	Allocated
0xffffe08e7f28f000	CM25	N/A	0x1000	Allocated
0xffffe08e85141000	Obtb	N/A	0x1000	Allocated
0xffffe08e7c2fb000	CM17	N/A	0x3000	Allocated
0xffff990ef2eca000	Cont	N/A	0x1000	Allocated
0xffffe08e7f254000	CM25	N/A	0x1000	Allocated
0xffffe08e7fbd8000	CM25	N/A	0x1000	Allocated
0xffffe08e7f716000	CM25	N/A	0x1000	Allocated
0xffffe08e834b5000	RvaL	N/A	0x1bf0	Allocated
