Volatility 3 Framework 2.28.1

Offset	PID	TID	StartAddress	StartPath	Win32StartAddress	Win32StartPath	CreateTime	ExitTime
0x990ef4bf0040	4	8036	0xf804a7e07cc0	-	0xf804a7e07cc0	-	2026-05-13 19:16:27.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990eee6f4040	4	8040	0xf804a7e07cc0	-	0xf804a7e07cc0	-	2026-05-13 19:16:27.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990eeed48080	4	4960	0xf804a85d88e0	-	0xf804a85d88e0	-	2026-05-13 19:17:21.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef7d83080	4	7540	0xf804a85d88e0	-	0xf804a85d88e0	-	2026-05-13 19:17:23.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef7cc2080	4	3924	0xf804a85d88e0	-	0xf804a85d88e0	-	2026-05-13 19:17:23.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef6e75040	4	1800	0xf804a7e07cc0	-	0xf804a7e07cc0	-	2026-05-13 19:17:23.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef7a93040	4	4160	0xf804a7e07cc0	-	0xf804a7e07cc0	-	2026-05-13 19:17:23.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990eee7ba040	4	1436	0xf804a7e07cc0	-	0xf804a7e07cc0	-	2026-05-13 19:17:23.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990eee787040	4	7588	0xf804a7e07cc0	-	0xf804a7e07cc0	-	2026-05-13 19:17:23.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990eee73f040	4	7436	0xf804a7e07cc0	-	0xf804a7e07cc0	-	2026-05-13 19:17:23.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990eee79a040	4	7304	0xf804a7e07cc0	-	0xf804a7e07cc0	-	2026-05-13 19:17:23.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990eee767040	4	7312	0xf804a7e07cc0	-	0xf804a7e07cc0	-	2026-05-13 19:17:23.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef47f6080	4	4088	0xf804a85d88e0	-	0xf804a85d88e0	-	2026-05-13 19:17:24.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef7f59080	4	1488	0xf804a85d88e0	-	0xf804a85d88e0	-	2026-05-13 19:20:48.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990efa180040	4	7764	0xf804a7e07cc0	-	0xf804a7e07cc0	-	2026-05-13 19:20:53.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990ef87ee040	4	7440	0xf804a7e07cc0	-	0xf804a7e07cc0	-	2026-05-13 19:20:54.000000 UTC	1600-08-22 23:57:40.000000 UTC
0x990eee746080	136	140	0xf804a83d8210	-	0xf804a83d8210	-	2026-05-13 19:14:00.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef45de080	136	616	0xf804a8268210	-	0xf804a8268210	-	2026-05-13 19:14:26.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef45df080	136	620	0xf804a8268210	-	0xf804a8268210	-	2026-05-13 19:14:26.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef45e0080	136	624	0xf804a8268210	-	0xf804a8268210	-	2026-05-13 19:14:26.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef29ca040	468	472	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff695c21190	\Windows\System32\smss.exe	2026-05-13 19:14:13.000000 UTC	1600-08-22 23:57:30.000000 UTC
0x990ef40e1140	468	496	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:23.000000 UTC	1600-08-22 23:57:32.000000 UTC
0x990ef2854080	680	696	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6329340	\Windows\System32\csrsrv.dll	2026-05-13 19:14:34.000000 UTC	1600-08-22 23:57:30.000000 UTC
0x990ef459d080	680	700	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:34.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef48c6080	680	724	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff62bfa40	\Windows\System32\winsrvext.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef48c7080	680	728	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff62b26b0	\Windows\System32\winsrvext.dll	2026-05-13 19:14:35.000000 UTC	2026-05-13 19:14:41.000000 UTC
0x990ef48c8080	680	732	0xe08e7fcbb4e0	-	0x7ffff62b3610	\Windows\System32\winsrvext.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef48c9080	680	736	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff62b3b90	\Windows\System32\winsrvext.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef48ca080	680	740	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6328f40	\Windows\System32\csrsrv.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef498f080	680	848	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6329340	\Windows\System32\csrsrv.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef498c080	680	864	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff62b4240	\Windows\System32\winsrvext.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef498b080	680	868	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff62b4240	\Windows\System32\winsrvext.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef4eb9080	680	892	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff62b4240	\Windows\System32\winsrvext.dll	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef6010080	680	1376	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6329340	\Windows\System32\csrsrv.dll	2026-05-13 19:14:43.000000 UTC	1600-08-22 23:57:35.000000 UTC
0x990ef49020c0	752	756	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7c6a5c0f0	\Windows\System32\wininit.exe	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef498e040	752	852	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:35.000000 UTC	2026-05-13 19:16:49.000000 UTC
0x990ef4c5a080	752	924	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:38.000000 UTC	2026-05-13 19:19:03.000000 UTC
0x990ef4c59080	752	928	0x990ef4c59558	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:38.000000 UTC	2026-05-13 19:16:49.000000 UTC
0x990ef0354080	752	6188	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:36.000000 UTC	1600-08-22 23:57:26.000000 UTC
0x990ef4909080	760	776	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6329340	\Windows\System32\csrsrv.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef493a080	760	804	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff62bfa40	\Windows\System32\winsrvext.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef493b080	760	808	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff62b26b0	\Windows\System32\winsrvext.dll	2026-05-13 19:14:35.000000 UTC	2026-05-13 19:14:41.000000 UTC
0x990ef493c080	760	812	0xe08e7fcb9500	-	0x7ffff62b3610	\Windows\System32\winsrvext.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef493d080	760	816	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff62b3b90	\Windows\System32\winsrvext.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef493e080	760	820	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6328f40	\Windows\System32\csrsrv.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef498d080	760	860	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6329340	\Windows\System32\csrsrv.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef48cc080	760	880	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff62b4240	\Windows\System32\winsrvext.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef4987080	760	888	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff62b4240	\Windows\System32\winsrvext.dll	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef4fd8080	760	1168	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6329340	\Windows\System32\csrsrv.dll	2026-05-13 19:14:42.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef62b70c0	760	1172	0xf8043e3e1df0	-	0xf8043e3e1df0	-	2026-05-13 19:14:42.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6591080	760	1996	0xf8043eb5d040	-	0xf8043eb5d040	-	2026-05-13 19:14:47.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef77d6080	760	5208	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff62b4240	\Windows\System32\winsrvext.dll	2026-05-13 19:20:53.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef67f3040	760	3656	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:05.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef4975080	824	828	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff77fec4520	\Windows\System32\winlogon.exe	2026-05-13 19:14:35.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef6227080	824	1140	0xe08e815ebaa0	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:42.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef76c70c0	824	1288	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:25.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef49840c0	896	900	0x990ef4984598	-	0x7ff7e447a180	\Windows\System32\services.exe	2026-05-13 19:14:38.000000 UTC	2026-05-13 19:15:14.000000 UTC
0x990ef4dc0040	896	988	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:41.000000 UTC	2026-05-13 19:15:14.000000 UTC
0x990ef4c58080	896	1016	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7e44536e0	\Windows\System32\services.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef4dbb040	896	316	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:41.000000 UTC	2026-05-13 19:19:06.000000 UTC
0x990ef4ebb080	896	944	0xe08e815e7b40	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef6d09080	896	3080	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef4dbc040	896	4040	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:14.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef4eb4080	896	2960	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:20:45.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef61c4080	896	2872	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:24:47.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef76d1080	896	2396	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:24:47.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef694b080	896	3564	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:26.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990eee7d4080	896	5796	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:26.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef7e77080	896	7124	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:26.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef775e080	896	4744	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:26.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef4c5b080	916	920	0x990ef4c5b558	-	0x7ff6db8a2e60	\Windows\System32\lsass.exe	2026-05-13 19:14:38.000000 UTC	2026-05-13 19:14:41.000000 UTC
0x990ef4c57080	916	936	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff6db8a5430	\Windows\System32\lsass.exe	2026-05-13 19:14:38.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef49b4080	916	952	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff5db7220	\Windows\System32\lsasrv.dll	2026-05-13 19:14:38.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef416b080	916	956	0xe08e80052d20	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:38.000000 UTC	1600-08-22 23:57:32.000000 UTC
0x990ef48cb040	916	960	0xe08e80051640	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:38.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef48cd080	916	964	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:14:40.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef45e40c0	916	968	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:14:40.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef43920c0	916	972	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:40.000000 UTC	2026-05-13 19:16:52.000000 UTC
0x990ef4dbd040	916	1004	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:41.000000 UTC	2026-05-13 19:17:59.000000 UTC
0x990ef4c56080	916	1012	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef8239080	916	4360	0xe08e87ce17d0	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:20:52.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef23fa080	916	7836	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:31.000000 UTC	1600-08-22 23:57:29.000000 UTC
0x990ef4cd7080	516	512	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef4e06080	516	612	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef4eb8080	516	884	0xe08e80057ac0	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef4f48080	516	1088	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff79a3e80	\Windows\System32\combase.dll	2026-05-13 19:14:42.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef622b080	516	1120	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff3cdca60	\Windows\System32\dab.dll	2026-05-13 19:14:42.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef63dd040	516	1312	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:43.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef7876080	516	4572	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:37.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef7032080	516	5168	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff431f4b0	\Windows\System32\PsmServiceExtHost.dll	2026-05-13 19:15:47.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990eee818040	516	5392	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:48.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef8110080	516	6052	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:52.000000 UTC	2026-05-13 19:19:10.000000 UTC
0x990ef76ed080	516	7468	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:16:08.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef6f33080	516	3392	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:17:51.000000 UTC	2026-05-13 19:19:10.000000 UTC
0x990ef79b4080	516	3600	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:17:51.000000 UTC	2026-05-13 19:19:10.000000 UTC
0x990ef688c080	516	4844	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:20:40.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef66240c0	516	7260	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:20:46.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef4bea080	516	7280	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:20:51.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef260f080	516	4300	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:57.000000 UTC	1600-08-22 23:57:29.000000 UTC
0x990ef4e03080	592	596	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff70330a140	\Windows\System32\fontdrvhost.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef4d3f080	592	764	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7032c4e20	\Windows\System32\fontdrvhost.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef4f020c0	592	748	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7032c4e20	\Windows\System32\fontdrvhost.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef4ebf080	592	744	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7032c4e20	\Windows\System32\fontdrvhost.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef4ebe080	592	984	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7032c4e20	\Windows\System32\fontdrvhost.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef4d47080	608	448	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff70330a140	\Windows\System32\fontdrvhost.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef4986080	608	524	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7032c4e20	\Windows\System32\fontdrvhost.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef4d45080	608	492	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7032c4e20	\Windows\System32\fontdrvhost.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef4d44080	608	600	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7032c4e20	\Windows\System32\fontdrvhost.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef4d43080	608	628	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7032c4e20	\Windows\System32\fontdrvhost.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef4eb6080	456	1028	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef4eb3040	456	1040	0x990ef4eb3518	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:41.000000 UTC	2026-05-13 19:24:44.000000 UTC
0x990ef4eb1080	456	1052	0xe08e80051820	-	0x7ffff94d7600	\Windows\System32\sechost.dll	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef4f50080	456	1060	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:41.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef4f4f080	456	1064	0x990ef4f4f558	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:41.000000 UTC	2026-05-13 19:18:02.000000 UTC
0x990ef7e1f080	456	5596	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:49.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef7a90080	456	6096	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:53.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990eee741080	456	2240	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff4604100	\Windows\System32\rpcss.dll	2026-05-13 19:22:42.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef699b080	456	8184	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:24:59.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef490d080	456	6636	0xe08e87cea9b0	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:04.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef45f0080	456	6112	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:04.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef775c080	456	6768	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff4604100	\Windows\System32\rpcss.dll	2026-05-13 19:25:15.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef814e080	456	6916	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:31.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990eee7c3080	456	4556	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:33.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990eee798080	456	4836	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:33.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef4f4b080	1072	1076	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:42.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef4f49040	1072	1084	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:42.000000 UTC	2026-05-13 19:19:10.000000 UTC
0x990ef4f47080	1072	1092	0x990ef4f47558	-	0x7ffff94d7600	\Windows\System32\sechost.dll	2026-05-13 19:14:42.000000 UTC	2026-05-13 19:14:42.000000 UTC
0x990ef4f45080	1072	1100	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:42.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef4f44080	1072	1108	0xe08e80052600	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:42.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef77c1080	1072	3520	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:19:42.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef4c62040	1072	6824	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:20:40.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990efa15d040	1072	2160	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:00.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990ef6bf0040	1072	1508	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:31.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef4fd9080	1160	1164	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff764434970	\Windows\System32\dwm.exe	2026-05-13 19:14:42.000000 UTC	1600-08-22 23:57:34.000000 UTC
