Volatility 3 Framework 2.28.1

Offset	Name
0xc08eb45da330	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Power Map Excel Add-in\VISUALIZATIONDIRECTX.DLL
0xc08eb45de080	\$Directory
0xc08eb45fc350	\ProgramData\McAfee\Agent\AgentEvents\Upload\mc_202108271723029203932000344D0.xml
0xc08eb45fc580	\$Directory
0xc08eb46ac580	\Program Files (x86)\Microsoft Office\root\Client\AppVDllSurrogate64.exe
0xc08eb46f1c80	\Program Files (x86)\Microsoft Office\root\vfs\SystemX86\msvcr110.dll
0xc08eb4767a40	\$MapAttributeValue
0xc08eb4870ef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\api-ms-win-core-file-l2-1-0.dll
0xc08eb4883580	\Program Files (x86)\Microsoft Office\root\Licenses16\AccessR_OEM_Perp-ul-oob.xrm-ms
0xc08eb48adac0	\Windows\System32\syncutil.dll
0xc08eb48e4a70	\$Directory
0xc08eb48e4ef0	\Windows\System32\drivers\volsnap.sys
0xc08eb498fef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ExcelR_OEM_Perp-pl.xrm-ms
0xc08eb499b060	\$MapAttributeValue
0xc08eb49b3580	\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_svchost.exe_DoSv_72a9d71b8798482d9251a726b32e74b9f19b17_db587682_5e107d2f\Report.wer.tmp
0xc08eb49c7580	\$Directory
0xc08eb49d3080	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\80237EE4964FC9C409AAF55BF996A292_C5130A0BDC8C859A2757D77746C10868
0xc08eb49e90b0	鄈뒞삎￿鄈뒞삎￿
0xc08eb49e92f0	\$Directory
0xc08eb4a04310	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\ONLNTCOMLIB.DLL
0xc08eb4a06b10	\Program Files (x86)\Microsoft Office\root\Office16\REFEDIT.DLL
0xc08eb4a06ef0	\$MapAttributeValue
0xc08eb4a0d9d0	\$MapAttributeValue
0xc08eb4a24ef0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.Mashup.OAuth.dll
0xc08eb4a419f0	\Windows\SysWOW64\clbcatq.dll
0xc08eb4a48310	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019R_Trial-pl.xrm-ms
0xc08eb4a4c080	\$Directory
0xc08eb4a4dc80	\Windows\System32\dmclient.exe
0xc08eb4a6a320	\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_svchost.exe_DoSv_72a9d71b8798482d9251a726b32e74b9f19b17_db587682_f75723ef\Report.wer.tmp
0xc08eb4a6b310	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\MSO40UIRES.DLL
0xc08eb4a95260	\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_svchost.exe_DoSv_72a9d71b8798482d9251a726b32e74b9f19b17_db587682_1835f8e3\Report.wer.tmp
0xc08eb4ad3080	\Program Files\McAfee\Agent\x86\ma_compat_updater.dll
0xc08eb4ada330	\$Directory
0xc08eb4ae1450	\Windows\System32\StorageUsage.dll
0xc08eb4b121a0	\ProgramData\USOShared\Logs\NotificationUxBroker.043.etl
0xc08eb4b4c580	\Program Files (x86)\Microsoft Office\root\Office16\rdpqoemetrics.dll
0xc08eb4bb3350	\Windows\SysWOW64\globinputhost.dll
0xc08eb4c08580	\Program Files (x86)\Microsoft Office\root\Office16\Microsoft.Office.Interop.Visio.WorkflowAuthoring.dll
0xc08eb4d4ba40	\Windows\System32\SyncController.dll
0xc08eb4deeac0	\Program Files (x86)\Microsoft Office\root\Office16\1033\msotelemetryintl.dll
0xc08eb4deed60	\Program Files (x86)\Microsoft Office\root\vreg\excelmui.msi.16.en-us.vreg.dat
0xc08eb4deeef0	\Program Files\McAfee\Agent\x86\ma_compatplugin.dll
0xc08eb4e4a080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\DESIGNER\MSADDNDR.OLB
0xc08eb4e9f080	\Program Files (x86)\Microsoft Office\root\rsod\office64mui.msi.16.en-us.tree.dat
0xc08eb4f0dc20	\ProgramData\Microsoft\Network\Downloader\qmgr.jfm
0xc08eb4f1a580	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStd2019R_OEM_Perp-ul-oob.xrm-ms
0xc08eb4fe2d30	\Program Files (x86)\Microsoft Office\root\Licenses16\Access2019VL_MAK_AE-pl.xrm-ms
0xc08eb508cef0	\Program Files (x86)\Microsoft Office\root\Licenses16\StandardMSDNR_Retail-ul-phn.xrm-ms
0xc08eb5113b50	\$Directory
0xc08eb5113ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365SmallBusPremR_Subscription5-pl.xrm-ms
0xc08eb5165080	\ProgramData\USOShared\Logs\NotificationUxBroker.049.etl
0xc08eb5191e30	\$MapAttributeValue
0xc08eb519d080	\Program Files (x86)\Microsoft Office\root\Office16\1033\MAPISHELLR.DLL
0xc08eb519d580	\Program Files (x86)\Microsoft Office\root\Office16\PROOF\msth8ES.LEX
0xc08eb5244060	\$MapAttributeValue
0xc08eb526c060	\$MapAttributeValue
0xc08eb52973c0	\$Directory
0xc08eb52a9580	\Program Files (x86)\Microsoft Office\root\Licenses16\ExcelVL_KMS_Client-ul-oob.xrm-ms
0xc08eb52c6330	\Program Files (x86)\Microsoft Office\root\Office16\api-ms-win-crt-stdio-l1-1-0.dll
0xc08eb52ce9f0	\Windows\System32\drivers\mssecflt.sys
0xc08eb531ec80	\Windows\SysWOW64\advapi32.dll
0xc08eb532f470	\Program Files (x86)\Microsoft Office\root\Office16\officeappguardwin32.exe
0xc08eb533ade0	\Program Files (x86)\Microsoft Office\root\Licenses16\PersonalPipcDemoR_BypassTrial365-ul-oob.xrm-ms
0xc08eb5347580	\Program Files (x86)\Microsoft Office\root\Office16\ONBttnOL.dll
0xc08eb5365b50	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\MSORES.DLL
0xc08eb53a7080	\$Directory
0xc08eb53b34e0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\IACOM2.DLL
0xc08eb53ea060	\$MapAttributeValue
0xc08eb549acc0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioProCO365R_SubTest-pl.xrm-ms
0xc08eb549aef0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeStudentR_Trial-pl.xrm-ms
0xc08eb5524be0	\Windows\System32\en-US\dsregcmd.exe.mui
0xc08eb5524ef0	\Windows\System32\config\SAM
0xc08eb5528210	\Program Files (x86)\Microsoft Office\root\Office16\ODBC Drivers\Salesforce\lib\LibCurl32.DllA\OpenSSL32.DllA\zlibwapi.dll
0xc08eb5528450	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\System.Web.Mvc.dll
0xc08eb56ae420	\$Extend\$UsnJrnl:$J:$DATA
0xc08eb57743a0	\$MapAttributeValue
0xc08eb5871d90	\$Directory
0xc08eb58f8d10	\$MapAttributeValue
0xc08eb596dac0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\1033\MSOINTL.DLL
0xc08eb59edbc0	\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll
0xc08eb5a75a10	\$MapAttributeValue
0xc08eb5a7ddd0	\ProgramData\USOShared\Logs\UpdateSessionOrchestration.004.etl
0xc08eb5ac9c80	\$MapAttributeValue
0xc08eb5aca300	\Program Files (x86)\Microsoft Office\root\Licenses16\PersonalR_Trial-ul-oob.xrm-ms
0xc08eb5ad1ac0	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\bg\msipc.dll.mui
0xc08eb5b4aac0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365BusinessR_Subscription-ul-oob.xrm-ms
0xc08eb5ba8210	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Smart Tag\FDATE.DLL
0xc08eb5bc9a30	\Program Files\McAfee\Agent\x86\libcurl.dll
0xc08eb5bca210	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Filters\vcruntime140.dll
0xc08eb5bd1ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusinessR_OEM_Perp2-ul-phn.xrm-ms
0xc08eb5c00580	\Program Files (x86)\Microsoft Office\root\Office16\ODBC Drivers\Salesforce\lib\sbicuuc58_32.dll
0xc08eb5c1fef0	\Windows\SysWOW64\idndl.dll
0xc08eb5c21e30	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusVL_MAK-ul-oob.xrm-ms
0xc08eb5c28ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\SkypeforBusiness2019R_Retail-pl.xrm-ms
0xc08eb5c59ef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\VBA\VBA6\VBE6EXT.OLB
0xc08eb5c6b580	\Program Files (x86)\Microsoft Office\root\Office16\mscss7wre_fr.dub
0xc08eb5cad080	\Program Files (x86)\Microsoft Office\root\Office16\api-ms-win-core-synch-l1-2-0.dll
0xc08eb5cb0580	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\pt-BR\msipc.dll.mui
0xc08eb5cbe080	\Program Files (x86)\Microsoft Office\root\Licenses16\O365ProPlusR_SubTrial4-pl.xrm-ms
0xc08eb5cdcac0	\Program Files (x86)\Microsoft Office\root\Office16\CONVERT\DESKSAM.SAM
0xc08eb5cfe080	\Windows\System32\DriverStore\FileRepository\netvf63a.inf_amd64_afddbbd6046998bc\netvf63a.inf
0xc08eb5cfe310	\Windows\SysWOW64\tokenbinding.dll
0xc08eb5d15580	\Windows\System32\spp\plugin-manifests-signed\sppwinob-spp-plugin-manifest-signed.xrm-ms
0xc08eb5d55580	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioProXC2RVL_MAKC2R-ul-oob.xrm-ms
0xc08eb5d60cc0	\$Directory
0xc08eb5d62580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX86\Microsoft Analysis Services\AS OLEDB\140\Microsoft.AnalysisServices.AzureClient.dll
0xc08eb5d80080	\Program Files (x86)\Microsoft Office\root\Office16\1033\SOCIALCONNECTORRES.DLL
0xc08eb5d9c580	\$Directory
0xc08eb5df3580	\Windows\SysWOW64\hid.dll
0xc08eb5ea8080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\DW\DBGCORE.DLL
0xc08eb5ec2580	\Program Files (x86)\Microsoft Office\root\Licenses16\O365ProPlusEDUR_SubTrial-pl.xrm-ms
0xc08eb5f5ab50	\Windows\System32\NPSM.dll
0xc08eb5f72a40	\Windows\System32\drivers\intelppm.sys
0xc08eb625cac0	\Windows\System32\umpo.dll
0xc08eb62dfbd0	\Program Files (x86)\Microsoft Office\root\Office16\api-ms-win-core-xstate-l2-1-0.dll
0xc08eb62dfd60	\Program Files (x86)\Microsoft Office\root\Office16\api-ms-win-core-timezone-l1-1-0.dll
0xc08eb62dfef0	\Program Files (x86)\Microsoft Office\root\Office16\api-ms-win-core-localization-l1-2-0.dll
0xc08eb632ed60	\Program Files (x86)\Microsoft Office\root\Office16\CONVERT\RM.DLL
0xc08eb632eef0	\Program Files (x86)\Microsoft Office\root\Office16\CONVERT\OLNOTE.FAE
0xc08eb637e580	\Program Files (x86)\Microsoft Office\root\Office16\PPINTL.COMMON.DLL
0xc08eb6416580	\Program Files (x86)\Microsoft Office\root\Licenses16\PersonalR_OEM_Perp-ul-phn.xrm-ms
0xc08eb64a2320	\$MapAttributeValue
0xc08eb659c080	\$Directory
0xc08eb65bb220	\$Directory
0xc08eb65bb480	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusVL_MAK-pl.xrm-ms
0xc08eb665d080	\Program Files (x86)\Microsoft Office\root\Client\api-ms-win-core-file-l2-1-0.dll
0xc08eb66d4210	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectProVL_MAK-ppd.xrm-ms
0xc08eb6706320	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusR_Trial2-ul-oob.xrm-ms
0xc08eb677a420	\Program Files\McAfee\Agent\x86\ma_logger.dll
0xc08eb678c080	\Program Files (x86)\Microsoft Office\root\vreg\onenote.x-none.msi.16.x-none.vreg.dat
0xc08eb678c580	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectPro2019VL_KMS_Client_AE-ul.xrm-ms
0xc08eb67c3c70	\Program Files (x86)\Microsoft Office\root\Licenses16\O365HomePremR_SubTest5-ul-oob.xrm-ms
0xc08eb68ed420	\$MapAttributeValue
0xc08eb68fcba0	\Windows\System32\Tasks\Microsoft\Windows\PushToInstall\Registration
0xc08eb68fcef0	\$Directory
0xc08eb69b5af0	\Windows\System32\LicenseManagerApi.dll
0xc08eb6a3d080	\Windows\System32\bcryptprimitives.dll
0xc08eb6ad8ef0	\Windows\System32\catroot2\edb.log
0xc08eb6b29ac0	\Windows\System32\drivers\disk.sys
0xc08eb6be0b30	\Program Files (x86)\Microsoft Office\root\Office16\api-ms-win-crt-locale-l1-1-0.dll
0xc08eb6be0cc0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\1033\BHOINTL.DLL
0xc08eb6c83cc0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Filters\api-ms-win-crt-heap-l1-1-0.dll
0xc08eb6c8b580	\Program Files (x86)\Microsoft Office\root\Office16\1033\BCSRuntimeRes.dll
0xc08eb6ca1b50	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb
0xc08eb6ca1ef0	\Windows\System32\catroot2\edb.chk
0xc08eb6ca62f0	\Program Files (x86)\Microsoft Office\root\Licenses16\MondoR_KMS_Automation-ppd.xrm-ms
0xc08eb6ca6580	\Program Files (x86)\Microsoft Office\root\Licenses16\O365HomePremR_SubTrial1-pl.xrm-ms
0xc08eb6cb2d20	\Windows\SysWOW64\cldapi.dll
0xc08eb6cc2460	\Program Files (x86)\Microsoft Office\root\Licenses16\OneNoteVL_KMS_Client-ul-oob.xrm-ms
0xc08eb6ccee30	\Program Files (x86)\Microsoft Office\root\Office16\ONBttnIE.dll
0xc08eb6d12580	\Windows\SysWOW64\msvcr120_clr0400.dll
0xc08eb6df3580	\Program Files (x86)\Microsoft Office\root\Office16\MSO.FRAMEPROTOCOLWIN32.DLL
0xc08eb6e01210	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\api-ms-win-crt-runtime-l1-1-0.dll
0xc08eb6e07080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Filters\VISFILT.DLL
0xc08eb6e08c80	\Program Files\McAfee\Agent\x86\ma_compatdata.dll
0xc08eb6e10580	\Program Files (x86)\Microsoft Office\root\vregwow6432\powerpivot.x-none.msi.16.x-none.vreg.dat
0xc08eb6e11ac0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\EduWorks Data Streamer Add-In\Microsoft.DataStreamer.Manifest.dll
0xc08eb6e5fa50	\Program Files (x86)\Microsoft Office\root\Licenses16\AccessVL_MAK-ul-phn.xrm-ms
0xc08eb6ea9ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioProCO365R_SubTrial-ul-oob.xrm-ms
0xc08eb6f29a60	\Windows\System32\DriverStore\FileRepository\netwew01.inf_amd64_153e01d761813df2\netwew01.inf
0xc08eb6f67a50	\Windows\System32\en-US\microsoft-windows-kernel-processor-power-events.dll.mui
0xc08eb7076d80	\Program Files (x86)\Microsoft Office\root\Office16\EntityDataHandler.dll
0xc08eb70acef0	\Program Files (x86)\Microsoft Office\root\Office16\1033\OCLTINT.DLL
0xc08eb70b1ef0	\Windows\SysWOW64\secur32.dll
0xc08eb70d3de0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdO365R_SubTest-ul-oob.xrm-ms
0xc08eb7109330	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdO365R_Subscription-ul-oob.xrm-ms
0xc08eb71a4300	\Program Files (x86)\Microsoft Office\root\vfs\SystemX86\msvcr120.dll
0xc08eb71aadf0	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb.jfm
0xc08eb71b5060	\$MapAttributeValue
0xc08eb71c7080	\$Directory
0xc08eb71c7260	\Windows\SysWOW64\tzres.dll
0xc08eb71cb080	\Program Files (x86)\Microsoft Office\root\Licenses16\O365HomePremR_SubTest3-ul-oob.xrm-ms
0xc08eb71cb580	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.PowerBI.AdomdClient.dll
0xc08eb71d2ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\Outlook2019R_OEM_Perp-ul-oob.xrm-ms
0xc08eb71ff2c0	\Program Files\Common Files\McAfee\SystemCore\entvutil.exe
0xc08eb7209a20	\Program Files (x86)\Microsoft Office\root\Office16\Library\SOLVER\SOLVER32.DLL
0xc08eb720ebb0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeStudentDemoR_BypassTrial180-ul-oob.xrm-ms
0xc08eb723b9f0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\MSOXEV.DLL
0xc08eb724aac0	\Program Files (x86)\Microsoft Office\root\Office16\ENVELOPE.DLL
0xc08eb7260270	\$Directory
0xc08eb726a470	\Program Files (x86)\Microsoft Office\root\Licenses16\O365EduCloudEDUR_Grace-ul-oob.xrm-ms
0xc08eb728cc70	\Program Files (x86)\Microsoft Office\root\Client\api-ms-win-crt-heap-l1-1-0.dll
0xc08eb72ceac0	\Program Files (x86)\Microsoft Office\root\Licenses16\Word2019VL_MAK_AE-pl.xrm-ms
0xc08eb7345d00	\Program Files (x86)\Microsoft Office\root\Office16\cpprestsdk.dll
0xc08eb736fa80	\Program Files\Common Files\microsoft shared\ClickToRun\Updates\16.0.14326.20238\ApiClient.dll
0xc08eb7391c80	\Program Files (x86)\Microsoft Office\root\Licenses16\O365HomePremDemoR_BypassTrial365-ul-oob.xrm-ms
0xc08eb73d8ce0	\$Directory
0xc08eb73d8e70	\Windows\SysWOW64\wbem\wmiutils.dll
0xc08eb73db080	\Windows\System32\DriverStore\FileRepository\mdmmot64.inf_amd64_2afbe7d3ad20f42a\mdmmot64.inf
0xc08eb73db210	\Program Files (x86)\Microsoft Office\root\Office16\INKCOMMENT.DLL
0xc08eb7404ef0	\$MapAttributeValue
0xc08eb7451ca0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\VISSHE.DLL
0xc08eb7458290	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Filters\msvcp120.dll
0xc08eb750aca0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\api-ms-win-crt-conio-l1-1-0.dll
0xc08eb750aef0	\Program Files (x86)\Microsoft Office\root\Office16\PDFREFLOW.EXE
0xc08eb7525580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\1033\ACEODBCI.DLL
0xc08eb76b2280	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019R_Trial2-ul-oob.xrm-ms
0xc08eb7718ac0	\Program Files (x86)\Microsoft Office\root\rsod\officemuiset.msi.16.en-us.tree.dat
0xc08eb77263f0	\$MapAttributeValue
0xc08eb7730b50	\Program Files (x86)\Microsoft Office\root\vreg\proof.en-us.msi.16.en-us.vreg.dat
0xc08eb7785350	\Program Files (x86)\Microsoft Office\root\Licenses16\Word2019VL_KMS_Client_AE-ul-oob.xrm-ms
0xc08eb7785580	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdVL_MAK-ul-oob.xrm-ms
0xc08eb77b2460	\Windows\WinSxS\FileMaps\program_files_x86_common_files_microsoft_shared_msinfo_4536eb45a5f97101.cdf-ms
0xc08eb77e6120	\Program Files (x86)\Microsoft Office\root\Office16\OUTLMIME.DLL
0xc08eb78cfac0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStd2019VL_KMS_Client_AE-ul-oob.xrm-ms
0xc08eb78cfd60	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\api-ms-win-core-synch-l1-2-0.dll
0xc08eb78cfef0	\Program Files (x86)\Microsoft Office\root\Office16\MSOADFPS.DLL
0xc08eb78d9d80	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\api-ms-win-crt-stdio-l1-1-0.dll
0xc08eb78f6dd0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Filters\api-ms-win-crt-math-l1-1-0.dll
0xc08eb78f9cc0	\Windows\SysWOW64\TextInputFramework.dll
0xc08eb78fcef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\msvcr120.dll
0xc08eb7906d80	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\he\msipc.dll.mui
0xc08eb7928ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365HomePremR_Subscription5-pl.xrm-ms
0xc08eb7938b50	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\EduWorks Data Streamer Add-In\Microsoft.Office.Tools.dll
0xc08eb7940340	\Program Files (x86)\Microsoft Office\root\Licenses16\OneNoteR_Retail-ul-oob.xrm-ms
0xc08eb7942580	\Program Files (x86)\Microsoft Office\root\Licenses16\O365ProPlusR_Subscription4-pl.xrm-ms
0xc08eb7970ca0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectProR_OEM_Perp-ul-phn.xrm-ms
0xc08eb79c1580	\Program Files (x86)\Microsoft Office\root\Office16\1033\EXCEL.HXS
0xc08eb79c4ef0	\Windows\System32\DriverStore\FileRepository\wiabr00b.inf_amd64_6370798d79013fb2\wiabr00b.inf
0xc08eb79e12c0	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb
0xc08eb79ec580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\api-ms-win-crt-time-l1-1-0.dll
0xc08eb7a23080	\$Directory
0xc08eb7a23580	\Windows\SysWOW64\wship6.dll
0xc08eb7a31080	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStd2019R_Retail-ul-oob.xrm-ms
0xc08eb7a41080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX86\Mozilla Firefox\plugins\npMeetingJoinPluginOC.dll
0xc08eb7a94580	\Program Files (x86)\Microsoft Office\root\Office16\Win32MsgQueue.dll
0xc08eb7a99260	\$Directory
0xc08eb7aa62a0	\$MapAttributeValue
0xc08eb7aa9080	\Windows\System32\msvcrt.dll
0xc08eb7aad4a0	\$MapAttributeValue
0xc08eb7ad2150	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd
0xc08eb7ad3080	\Program Files (x86)\Microsoft Office\root\Licenses16\AccessRuntime2019R_PrepidBypass-ppd.xrm-ms
0xc08eb7afb080	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.Mashup.Container.exe
0xc08eb7afb240	\Program Files (x86)\Microsoft Office\root\Licenses16\SkypeforBusinessVL_KMS_Client-ul.xrm-ms
0xc08eb7b024a0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\msvcp140.dll
0xc08eb7b053f0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.AnalysisServices.Common.dll
0xc08eb7b05580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Filters\api-ms-win-core-file-l1-2-0.dll
0xc08eb7b324a0	\Program Files (x86)\Microsoft Office\root\Office16\v8jsi.dll
0xc08eb7b4a080	\Program Files (x86)\Microsoft Office\root\Office16\mscss7cm_fr.dub
0xc08eb7bd1b70	\Windows\System32\SrTasks.exe
0xc08eb7bfdc70	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\EduWorks Data Streamer Add-In\Microsoft.DataStreamer.Workbook.dll
0xc08eb7c31080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\SYSTEM\MSMAPI\1033\MSMAPI32.DLL
0xc08eb7c41320	\Program Files (x86)\Microsoft Office\root\Licenses16\Publisher2019VL_MAK_AE-pl.xrm-ms
0xc08eb7c61b20	\Windows\WinSxS\FileMaps\program_files_windows_media_player_da4e5f6eb3198de9.cdf-ms
0xc08eb7cb82a0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\Interceptor.tlb
0xc08eb7d2ee10	\Program Files (x86)\Microsoft Office\root\Office16\1033\UccApiRes.dll
0xc08eb7e3cab0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdVL_MAK-ul-phn.xrm-ms
0xc08eb7e3cd80	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.ReportingServices.RsClient.dll
0xc08eb7e3dac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdO365R_Subscription-pl.xrm-ms
0xc08eb7e6dad0	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\de\msipc.dll.mui
0xc08eb7e6def0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Filters\api-ms-win-crt-runtime-l1-1-0.dll
0xc08eb7e7b580	\Windows\SysWOW64\win32u.dll
0xc08eb7ec8ef0	\ProgramData\USOShared\Logs\NotificationUxBroker.086.etl
0xc08eb7f82410	\Program Files (x86)\Microsoft Office\root\Client\msvcr120.dll
0xc08eb8017a40	\Windows\SysWOW64\wbem\wbemprox.dll
0xc08eb8195470	\Windows\System32\wuapi.dll
0xc08eb81e1c00	\$MapAttributeValue
0xc08eb81f7ef0	\Windows\System32\gpsvc.dll
0xc08eb821a580	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectPro2019XC2RVL_MAKC2R-ul-oob.xrm-ms
