Volatility 3 Framework 2.28.1

PID	Process	SID	Name
2444	VsTskMgr.exe	S-1-16-16384	System Mandatory Level
2580	SecurityHealth	S-1-5-18	Local System
2580	SecurityHealth	S-1-16-16384	System Mandatory Level
2580	SecurityHealth	S-1-1-0	Everyone
2580	SecurityHealth	S-1-5-32-545	Users
2580	SecurityHealth	S-1-5-6	Service
2580	SecurityHealth	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2580	SecurityHealth	S-1-5-11	Authenticated Users
2580	SecurityHealth	S-1-5-15	This Organization
2580	SecurityHealth	S-1-5-80-259296475-4084429506-1152984619-38739575-565535606	-
2580	SecurityHealth	S-1-5-5-0-150707	Logon Session
2580	SecurityHealth	S-1-2-0	Local (Users with the ability to log in locally)
2580	SecurityHealth	S-1-5-32-544	Administrators
2604	Sysmon64.exe	S-1-5-18	Local System
2604	Sysmon64.exe	S-1-5-32-544	Administrators
2604	Sysmon64.exe	S-1-1-0	Everyone
2604	Sysmon64.exe	S-1-5-11	Authenticated Users
2604	Sysmon64.exe	S-1-16-16384	System Mandatory Level
2616	Velociraptor.e	S-1-5-18	Local System
2616	Velociraptor.e	S-1-5-32-544	Administrators
2616	Velociraptor.e	S-1-1-0	Everyone
2616	Velociraptor.e	S-1-5-11	Authenticated Users
2616	Velociraptor.e	S-1-16-16384	System Mandatory Level
2648	VGAuthService.	S-1-5-18	Local System
2648	VGAuthService.	S-1-5-32-544	Administrators
2648	VGAuthService.	S-1-1-0	Everyone
2648	VGAuthService.	S-1-5-11	Authenticated Users
2648	VGAuthService.	S-1-16-16384	System Mandatory Level
2656	vmtoolsd.exe	S-1-5-18	Local System
2656	vmtoolsd.exe	S-1-5-32-544	Administrators
2656	vmtoolsd.exe	S-1-1-0	Everyone
2656	vmtoolsd.exe	S-1-5-11	Authenticated Users
2656	vmtoolsd.exe	S-1-16-16384	System Mandatory Level
2684	ManagementAgen	S-1-5-18	Local System
2684	ManagementAgen	S-1-5-32-544	Administrators
2684	ManagementAgen	S-1-1-0	Everyone
2684	ManagementAgen	S-1-5-11	Authenticated Users
2684	ManagementAgen	S-1-16-16384	System Mandatory Level
2952	mfevtps.exe	S-1-5-18	Local System
2952	mfevtps.exe	S-1-5-32-544	Administrators
2952	mfevtps.exe	S-1-1-0	Everyone
2952	mfevtps.exe	S-1-5-11	Authenticated Users
2952	mfevtps.exe	S-1-16-16384	System Mandatory Level
2068	mfeann.exe	S-1-5-18	Local System
2068	mfeann.exe	S-1-5-32-544	Administrators
2068	mfeann.exe	S-1-1-0	Everyone
2068	mfeann.exe	S-1-5-11	Authenticated Users
2068	mfeann.exe	S-1-16-16384	System Mandatory Level
2636	conhost.exe	S-1-5-18	Local System
2636	conhost.exe	S-1-5-32-544	Administrators
2636	conhost.exe	S-1-1-0	Everyone
2636	conhost.exe	S-1-5-11	Authenticated Users
2636	conhost.exe	S-1-16-16384	System Mandatory Level
3184	unsecapp.exe	S-1-5-18	Local System
3184	unsecapp.exe	S-1-5-32-544	Administrators
3184	unsecapp.exe	S-1-1-0	Everyone
3184	unsecapp.exe	S-1-5-11	Authenticated Users
3184	unsecapp.exe	S-1-16-16384	System Mandatory Level
3456	WmiPrvSE.exe	S-1-5-20	NT Authority
3456	WmiPrvSE.exe	S-1-16-16384	System Mandatory Level
3456	WmiPrvSE.exe	S-1-1-0	Everyone
3456	WmiPrvSE.exe	S-1-5-32-545	Users
3456	WmiPrvSE.exe	S-1-5-6	Service
3456	WmiPrvSE.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
3456	WmiPrvSE.exe	S-1-5-11	Authenticated Users
3456	WmiPrvSE.exe	S-1-5-15	This Organization
3456	WmiPrvSE.exe	S-1-5-86-615999462-62705297-2911207457-59056572-3668589837	WMI (Network Service)
3456	WmiPrvSE.exe	S-1-5-5-0-212677	Logon Session
3764	mfevtps.exe	S-1-5-18	Local System
3764	mfevtps.exe	S-1-5-32-544	Administrators
3764	mfevtps.exe	S-1-1-0	Everyone
3764	mfevtps.exe	S-1-5-11	Authenticated Users
3764	mfevtps.exe	S-1-16-16384	System Mandatory Level
3224	mfefire.exe	S-1-5-18	Local System
3224	mfefire.exe	S-1-5-32-544	Administrators
3224	mfefire.exe	S-1-1-0	Everyone
3224	mfefire.exe	S-1-5-11	Authenticated Users
3224	mfefire.exe	S-1-16-16384	System Mandatory Level
2964	mfehcs.exe	S-1-5-18	Local System
2964	mfehcs.exe	S-1-5-32-544	Administrators
2964	mfehcs.exe	S-1-1-0	Everyone
2964	mfehcs.exe	S-1-5-11	Authenticated Users
2964	mfehcs.exe	S-1-16-16384	System Mandatory Level
4104	FireTray.exe	S-1-5-18	Local System
4104	FireTray.exe	S-1-5-32-544	Administrators
4104	FireTray.exe	S-1-1-0	Everyone
4104	FireTray.exe	S-1-5-11	Authenticated Users
4104	FireTray.exe	S-1-16-16384	System Mandatory Level
4152	mcshield.exe	S-1-5-18	Local System
4152	mcshield.exe	S-1-5-32-544	Administrators
4152	mcshield.exe	S-1-1-0	Everyone
4152	mcshield.exe	S-1-5-11	Authenticated Users
4152	mcshield.exe	S-1-16-16384	System Mandatory Level
4160	macompatsvc.ex	S-1-5-18	Local System
4160	macompatsvc.ex	S-1-5-32-544	Administrators
4160	macompatsvc.ex	S-1-1-0	Everyone
4160	macompatsvc.ex	S-1-5-11	Authenticated Users
4160	macompatsvc.ex	S-1-16-16384	System Mandatory Level
4384	mfemactl.exe	S-1-5-18	Local System
4384	mfemactl.exe	S-1-5-32-544	Administrators
4384	mfemactl.exe	S-1-1-0	Everyone
4384	mfemactl.exe	S-1-5-11	Authenticated Users
4384	mfemactl.exe	S-1-16-16384	System Mandatory Level
4648	dllhost.exe	S-1-5-18	Local System
4648	dllhost.exe	S-1-5-32-544	Administrators
4648	dllhost.exe	S-1-1-0	Everyone
4648	dllhost.exe	S-1-5-11	Authenticated Users
4648	dllhost.exe	S-1-16-16384	System Mandatory Level
4888	msdtc.exe	S-1-5-20	NT Authority
4888	msdtc.exe	S-1-16-16384	System Mandatory Level
4888	msdtc.exe	S-1-1-0	Everyone
4888	msdtc.exe	S-1-5-32-545	Users
4888	msdtc.exe	S-1-5-6	Service
4888	msdtc.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
4888	msdtc.exe	S-1-5-11	Authenticated Users
4888	msdtc.exe	S-1-5-15	This Organization
4888	msdtc.exe	S-1-5-80-3960419045-2460139048-4046793004-1809597027-2250574426	MSDTC
4888	msdtc.exe	S-1-5-5-0-419480	Logon Session
4888	msdtc.exe	S-1-2-0	Local (Users with the ability to log in locally)
4912	svchost.exe	S-1-5-18	Local System
4912	svchost.exe	S-1-16-16384	System Mandatory Level
4912	svchost.exe	S-1-1-0	Everyone
4912	svchost.exe	S-1-5-32-545	Users
4912	svchost.exe	S-1-5-6	Service
4912	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
4912	svchost.exe	S-1-5-11	Authenticated Users
4912	svchost.exe	S-1-5-15	This Organization
4912	svchost.exe	S-1-5-80-3369530244-1263555520-1552818992-544823788-1590281562	-
4912	svchost.exe	S-1-5-80-2744483880-3889877944-846434063-3461941807-3140553215	-
4912	svchost.exe	S-1-5-80-4118144674-975173503-976751360-2062754009-4288402176	-
4912	svchost.exe	S-1-5-80-1385144741-1362966867-180516107-799844779-105018228	-
4912	svchost.exe	S-1-5-80-1874328037-1620432936-4113708365-722077214-3851787529	-
4912	svchost.exe	S-1-5-5-0-420749	Logon Session
4912	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
4912	svchost.exe	S-1-5-32-544	Administrators
5268	svchost.exe	S-1-5-19	NT Authority
5268	svchost.exe	S-1-16-16384	System Mandatory Level
5268	svchost.exe	S-1-1-0	Everyone
5268	svchost.exe	S-1-5-32-545	Users
5268	svchost.exe	S-1-5-6	Service
5268	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
5268	svchost.exe	S-1-5-11	Authenticated Users
5268	svchost.exe	S-1-5-15	This Organization
5268	svchost.exe	S-1-5-80-3215268152-2863950836-530904203-4246843131-2183915461	FDResPub
5268	svchost.exe	S-1-5-80-1659118645-3148100556-861291880-3953320898-4045657812	QWAVE
5268	svchost.exe	S-1-5-80-3168472476-176724102-2968832672-2340942973-2241613192	SensrSvc
5268	svchost.exe	S-1-5-80-486568272-975562994-1883531608-2732234258-332540751	SSDPSRV
5268	svchost.exe	S-1-5-80-448846144-1414373772-1578130625-718576682-2306699751	upnphost
5268	svchost.exe	S-1-5-80-1555863574-1012459212-3842453055-37978308-1142448422	wcncsvc
5268	svchost.exe	S-1-5-5-0-617489	Logon Session
5268	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
22160	OfficeClickToR	S-1-5-18	Local System
22160	OfficeClickToR	S-1-5-32-544	Administrators
22160	OfficeClickToR	S-1-1-0	Everyone
22160	OfficeClickToR	S-1-5-11	Authenticated Users
22160	OfficeClickToR	S-1-16-16384	System Mandatory Level
22388	AppVShNotify.e	S-1-5-18	Local System
22388	AppVShNotify.e	S-1-5-32-544	Administrators
22388	AppVShNotify.e	S-1-1-0	Everyone
22388	AppVShNotify.e	S-1-5-11	Authenticated Users
22388	AppVShNotify.e	S-1-16-16384	System Mandatory Level
13216	SearchIndexer.	S-1-5-18	Local System
13216	SearchIndexer.	S-1-16-16384	System Mandatory Level
13216	SearchIndexer.	S-1-1-0	Everyone
13216	SearchIndexer.	S-1-5-32-545	Users
13216	SearchIndexer.	S-1-5-6	Service
13216	SearchIndexer.	S-1-2-1	Console Logon (Users who are logged onto the physical console)
13216	SearchIndexer.	S-1-5-11	Authenticated Users
13216	SearchIndexer.	S-1-5-15	This Organization
13216	SearchIndexer.	S-1-5-80-117416528-2204451360-1913602512-1355018040-1234992034	WSearch
13216	SearchIndexer.	S-1-5-5-0-418216883	Logon Session
13216	SearchIndexer.	S-1-2-0	Local (Users with the ability to log in locally)
13216	SearchIndexer.	S-1-5-32-544	Administrators
33780	svchost.exe	S-1-5-20	NT Authority
33780	svchost.exe	S-1-16-16384	System Mandatory Level
33780	svchost.exe	S-1-1-0	Everyone
33780	svchost.exe	S-1-5-32-545	Users
33780	svchost.exe	S-1-5-6	Service
33780	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
33780	svchost.exe	S-1-5-11	Authenticated Users
33780	svchost.exe	S-1-5-15	This Organization
33780	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
33780	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
33780	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
33780	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
33780	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
33780	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
33780	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
33780	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
33780	svchost.exe	S-1-5-5-0-678601194	Logon Session
33780	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
34964	svchost.exe	S-1-5-20	NT Authority
34964	svchost.exe	S-1-16-16384	System Mandatory Level
34964	svchost.exe	S-1-1-0	Everyone
34964	svchost.exe	S-1-5-32-545	Users
34964	svchost.exe	S-1-5-6	Service
34964	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
34964	svchost.exe	S-1-5-11	Authenticated Users
34964	svchost.exe	S-1-5-15	This Organization
34964	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
34964	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
34964	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
34964	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
34964	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
34964	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
34964	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
34964	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
34964	svchost.exe	S-1-5-5-0-718951814	Logon Session
34964	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
28252	svchost.exe	S-1-5-20	NT Authority
28252	svchost.exe	S-1-16-16384	System Mandatory Level
28252	svchost.exe	S-1-1-0	Everyone
28252	svchost.exe	S-1-5-32-545	Users
28252	svchost.exe	S-1-5-6	Service
28252	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
28252	svchost.exe	S-1-5-11	Authenticated Users
28252	svchost.exe	S-1-5-15	This Organization
28252	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
28252	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
28252	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
28252	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
28252	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
28252	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
28252	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
28252	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
28252	svchost.exe	S-1-5-5-0-748189679	Logon Session
28252	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
37736	svchost.exe	S-1-5-20	NT Authority
37736	svchost.exe	S-1-16-16384	System Mandatory Level
37736	svchost.exe	S-1-1-0	Everyone
37736	svchost.exe	S-1-5-32-545	Users
37736	svchost.exe	S-1-5-6	Service
37736	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
37736	svchost.exe	S-1-5-11	Authenticated Users
37736	svchost.exe	S-1-5-15	This Organization
37736	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
37736	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
37736	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
37736	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
37736	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
37736	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
37736	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
37736	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
37736	svchost.exe	S-1-5-5-0-773418114	Logon Session
37736	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
36200	svchost.exe	S-1-5-20	NT Authority
36200	svchost.exe	S-1-16-16384	System Mandatory Level
36200	svchost.exe	S-1-1-0	Everyone
36200	svchost.exe	S-1-5-32-545	Users
36200	svchost.exe	S-1-5-6	Service
36200	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
36200	svchost.exe	S-1-5-11	Authenticated Users
36200	svchost.exe	S-1-5-15	This Organization
36200	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
36200	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
36200	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
36200	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
36200	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
36200	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
36200	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
36200	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
36200	svchost.exe	S-1-5-5-0-797746615	Logon Session
36200	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
40360	svchost.exe	S-1-5-20	NT Authority
40360	svchost.exe	S-1-16-16384	System Mandatory Level
40360	svchost.exe	S-1-1-0	Everyone
40360	svchost.exe	S-1-5-32-545	Users
40360	svchost.exe	S-1-5-6	Service
40360	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
40360	svchost.exe	S-1-5-11	Authenticated Users
40360	svchost.exe	S-1-5-15	This Organization
40360	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
40360	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
40360	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
40360	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
40360	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
40360	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
40360	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
40360	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
40360	svchost.exe	S-1-5-5-0-835419745	Logon Session
40360	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
52092	svchost.exe	S-1-5-20	NT Authority
52092	svchost.exe	S-1-16-16384	System Mandatory Level
52092	svchost.exe	S-1-1-0	Everyone
52092	svchost.exe	S-1-5-32-545	Users
52092	svchost.exe	S-1-5-6	Service
52092	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
52092	svchost.exe	S-1-5-11	Authenticated Users
52092	svchost.exe	S-1-5-15	This Organization
52092	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
52092	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
52092	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
52092	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
52092	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
52092	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
52092	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
52092	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
52092	svchost.exe	S-1-5-5-0-1103200957	Logon Session
52092	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
52996	svchost.exe	S-1-5-20	NT Authority
52996	svchost.exe	S-1-16-16384	System Mandatory Level
52996	svchost.exe	S-1-1-0	Everyone
52996	svchost.exe	S-1-5-32-545	Users
52996	svchost.exe	S-1-5-6	Service
52996	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
52996	svchost.exe	S-1-5-11	Authenticated Users
52996	svchost.exe	S-1-5-15	This Organization
52996	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
52996	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
52996	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
52996	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
52996	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
52996	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
52996	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
52996	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
52996	svchost.exe	S-1-5-5-0-1138953344	Logon Session
52996	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
55044	svchost.exe	S-1-5-20	NT Authority
55044	svchost.exe	S-1-16-16384	System Mandatory Level
55044	svchost.exe	S-1-1-0	Everyone
55044	svchost.exe	S-1-5-32-545	Users
55044	svchost.exe	S-1-5-6	Service
55044	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
55044	svchost.exe	S-1-5-11	Authenticated Users
55044	svchost.exe	S-1-5-15	This Organization
55044	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
55044	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
55044	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
55044	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
55044	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
55044	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
55044	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
55044	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
55044	svchost.exe	S-1-5-5-0-1165867054	Logon Session
55044	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
57136	svchost.exe	S-1-5-20	NT Authority
57136	svchost.exe	S-1-16-16384	System Mandatory Level
57136	svchost.exe	S-1-1-0	Everyone
57136	svchost.exe	S-1-5-32-545	Users
57136	svchost.exe	S-1-5-6	Service
57136	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
57136	svchost.exe	S-1-5-11	Authenticated Users
57136	svchost.exe	S-1-5-15	This Organization
57136	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
57136	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
57136	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
57136	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
57136	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
57136	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
57136	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
57136	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
57136	svchost.exe	S-1-5-5-0-1211979214	Logon Session
57136	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
54616	svchost.exe	S-1-5-20	NT Authority
54616	svchost.exe	S-1-16-16384	System Mandatory Level
54616	svchost.exe	S-1-1-0	Everyone
54616	svchost.exe	S-1-5-32-545	Users
54616	svchost.exe	S-1-5-6	Service
54616	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
54616	svchost.exe	S-1-5-11	Authenticated Users
54616	svchost.exe	S-1-5-15	This Organization
54616	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
54616	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
54616	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
54616	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
54616	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
54616	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
54616	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
54616	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
54616	svchost.exe	S-1-5-5-0-1242423582	Logon Session
54616	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
59436	svchost.exe	S-1-5-20	NT Authority
59436	svchost.exe	S-1-16-16384	System Mandatory Level
59436	svchost.exe	S-1-1-0	Everyone
59436	svchost.exe	S-1-5-32-545	Users
59436	svchost.exe	S-1-5-6	Service
59436	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
59436	svchost.exe	S-1-5-11	Authenticated Users
59436	svchost.exe	S-1-5-15	This Organization
59436	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
59436	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
59436	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
59436	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
59436	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
59436	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
59436	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
59436	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
59436	svchost.exe	S-1-5-5-0-1289008200	Logon Session
59436	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
62248	svchost.exe	S-1-5-20	NT Authority
62248	svchost.exe	S-1-16-16384	System Mandatory Level
62248	svchost.exe	S-1-1-0	Everyone
62248	svchost.exe	S-1-5-32-545	Users
62248	svchost.exe	S-1-5-6	Service
62248	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
62248	svchost.exe	S-1-5-11	Authenticated Users
62248	svchost.exe	S-1-5-15	This Organization
62248	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
62248	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
62248	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
62248	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
62248	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
62248	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
62248	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
62248	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
62248	svchost.exe	S-1-5-5-0-1334102259	Logon Session
62248	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
63580	svchost.exe	S-1-5-20	NT Authority
63580	svchost.exe	S-1-16-16384	System Mandatory Level
63580	svchost.exe	S-1-1-0	Everyone
63580	svchost.exe	S-1-5-32-545	Users
63580	svchost.exe	S-1-5-6	Service
63580	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
63580	svchost.exe	S-1-5-11	Authenticated Users
63580	svchost.exe	S-1-5-15	This Organization
63580	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
63580	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
63580	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
63580	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
63580	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
