Volatility 3 Framework 2.28.1

Cache	FileObject	FileName	Result
DataSectionObject	0xc08eb04b2080	ma_compatdata.dll	file.0xc08eb04b2080.0xc08eb1bf8ef0.DataSectionObject.ma_compatdata.dll.dat
ImageSectionObject	0xc08eb04b2080	ma_compatdata.dll	file.0xc08eb04b2080.0xc08eb014c990.ImageSectionObject.ma_compatdata.dll.img
DataSectionObject	0xc08eb0907080	ma_database.dll	file.0xc08eb0907080.0xc08eb31b0580.DataSectionObject.ma_database.dll.dat
ImageSectionObject	0xc08eb0907080	ma_database.dll	file.0xc08eb0907080.0xc08eb090eb60.ImageSectionObject.ma_database.dll.img
DataSectionObject	0xc08eb0919ac0	ma_client.dll	file.0xc08eb0919ac0.0xc08eb18fac80.DataSectionObject.ma_client.dll.dat
ImageSectionObject	0xc08eb0919ac0	ma_client.dll	file.0xc08eb0919ac0.0xc08eb0920e20.ImageSectionObject.ma_client.dll.img
DataSectionObject	0xc08eb0914770	ma_crypto.dll	file.0xc08eb0914770.0xc08eaacc2c80.DataSectionObject.ma_crypto.dll.dat
ImageSectionObject	0xc08eb0914770	ma_crypto.dll	file.0xc08eb0914770.0xc08eb0920c30.ImageSectionObject.ma_crypto.dll.img
DataSectionObject	0xc08eb090bef0	ma_xml.dll	file.0xc08eb090bef0.0xc08eb1924b50.DataSectionObject.ma_xml.dll.dat
ImageSectionObject	0xc08eb090bef0	ma_xml.dll	file.0xc08eb090bef0.0xc08eb0918260.ImageSectionObject.ma_xml.dll.img
DataSectionObject	0xc08eb09192f0	trex.dll	file.0xc08eb09192f0.0xc08eaf898490.DataSectionObject.trex.dll.dat
ImageSectionObject	0xc08eb09192f0	trex.dll	file.0xc08eb09192f0.0xc08eb091c8e0.ImageSectionObject.trex.dll.img
DataSectionObject	0xc08eb09075e0	ma_serialization.dll	file.0xc08eb09075e0.0xc08eb2b32ef0.DataSectionObject.ma_serialization.dll.dat
ImageSectionObject	0xc08eb09075e0	ma_serialization.dll	file.0xc08eb09075e0.0xc08eb091e630.ImageSectionObject.ma_serialization.dll.img
DataSectionObject	0xc08eb090bd60	libuv.dll	file.0xc08eb090bd60.0xc08eb3e36ac0.DataSectionObject.libuv.dll.dat
ImageSectionObject	0xc08eb090bd60	libuv.dll	file.0xc08eb090bd60.0xc08eb09091d0.ImageSectionObject.libuv.dll.img
DataSectionObject	0xc08eaff9cef0	libini.dll	file.0xc08eaff9cef0.0xc08eb39c6a40.DataSectionObject.libini.dll.dat
ImageSectionObject	0xc08eaff9cef0	libini.dll	file.0xc08eaff9cef0.0xc08eacb5dba0.ImageSectionObject.libini.dll.img
DataSectionObject	0xc08eb08f13d0	ma_compatplugin.dll	file.0xc08eb08f13d0.0xc08eb920eb60.DataSectionObject.ma_compatplugin.dll.dat
ImageSectionObject	0xc08eb08f13d0	ma_compatplugin.dll	file.0xc08eb08f13d0.0xc08eb08724f0.ImageSectionObject.ma_compatplugin.dll.img
DataSectionObject	0xc08eb090eef0	ma_variant.dll	file.0xc08eb090eef0.0xc08eb2ef3ac0.DataSectionObject.ma_variant.dll.dat
ImageSectionObject	0xc08eb090eef0	ma_variant.dll	file.0xc08eb090eef0.0xc08eb090e6c0.ImageSectionObject.ma_variant.dll.img
DataSectionObject	0xc08eb04b2270	ma_compatbase.dll	file.0xc08eb04b2270.0xc08eb3de8b50.DataSectionObject.ma_compatbase.dll.dat
ImageSectionObject	0xc08eb04b2270	ma_compatbase.dll	file.0xc08eb04b2270.0xc08eb09026d0.ImageSectionObject.ma_compatbase.dll.img
DataSectionObject	0xc08eb04cf9e0	ma_compat_logger.dll	file.0xc08eb04cf9e0.0xc08eb4de2ef0.DataSectionObject.ma_compat_logger.dll.dat
ImageSectionObject	0xc08eb04cf9e0	ma_compat_logger.dll	file.0xc08eb04cf9e0.0xc08ead666420.ImageSectionObject.ma_compat_logger.dll.img
DataSectionObject	0xc08eb08ecef0	ma_datastore.dll	file.0xc08eb08ecef0.0xc08eb6af2010.DataSectionObject.ma_datastore.dll.dat
ImageSectionObject	0xc08eb08ecef0	ma_datastore.dll	file.0xc08eb08ecef0.0xc08eafab8e20.ImageSectionObject.ma_datastore.dll.img
DataSectionObject	0xc08eb0902930	ma_logger.dll	file.0xc08eb0902930.0xc08eb2dc9ac0.DataSectionObject.ma_logger.dll.dat
ImageSectionObject	0xc08eb0902930	ma_logger.dll	file.0xc08eb0902930.0xc08eaf934a10.ImageSectionObject.ma_logger.dll.img
DataSectionObject	0xc08eb08f3980	ma_compatlpc.dll	file.0xc08eb08f3980.0xc08eb2e2bac0.DataSectionObject.ma_compatlpc.dll.dat
ImageSectionObject	0xc08eb08f3980	ma_compatlpc.dll	file.0xc08eb08f3980.0xc08eb08729c0.ImageSectionObject.ma_compatlpc.dll.img
DataSectionObject	0xc08eb08fcd60	ma_msgbus.dll	file.0xc08eb08fcd60.0xc08ead4f0580.DataSectionObject.ma_msgbus.dll.dat
ImageSectionObject	0xc08eb08fcd60	ma_msgbus.dll	file.0xc08eb08fcd60.0xc08eafa9a4c0.ImageSectionObject.ma_msgbus.dll.img
DataSectionObject	0xc08eb0901bf0	ma_utils.dll	file.0xc08eb0901bf0.0xc08ebaebeef0.DataSectionObject.ma_utils.dll.dat
ImageSectionObject	0xc08eb0901bf0	ma_utils.dll	file.0xc08eb0901bf0.0xc08eafab8c30.ImageSectionObject.ma_utils.dll.img
DataSectionObject	0xc08eb0135aa0	ma_compat_updater.dll	file.0xc08eb0135aa0.0xc08ebc856d80.DataSectionObject.ma_compat_updater.dll.dat
ImageSectionObject	0xc08eb0135aa0	ma_compat_updater.dll	file.0xc08eb0135aa0.0xc08eb0adbe20.ImageSectionObject.ma_compat_updater.dll.img
DataSectionObject	0xc08eac12cef0	ma_compat_scheduler.dll	file.0xc08eac12cef0.0xc08eb2eef290.DataSectionObject.ma_compat_scheduler.dll.dat
ImageSectionObject	0xc08eac12cef0	ma_compat_scheduler.dll	Error dumping file
DataSectionObject	0xc08ead666300	ma_compat_agent.dll	file.0xc08ead666300.0xc08eba774010.DataSectionObject.ma_compat_agent.dll.dat
ImageSectionObject	0xc08ead666300	ma_compat_agent.dll	file.0xc08ead666300.0xc08eb01b2230.ImageSectionObject.ma_compat_agent.dll.img
DataSectionObject	0xc08eaf3d7080	mfemactl.log	file.0xc08eaf3d7080.0xc08eaf5b6ac0.DataSectionObject.mfemactl.log.dat
SharedCacheMap	0xc08eaf3d7080	mfemactl.log	file.0xc08eaf3d7080.0xc08eb1cfbde0.SharedCacheMap.mfemactl.log.vacb
DataSectionObject	0xc08eb0a7a080	R00000000000d.clb	Error dumping file
ImageSectionObject	0xc08eaf2ec080	mfemactl.exe	file.0xc08eaf2ec080.0xc08eb0971570.ImageSectionObject.mfemactl.exe.img
ImageSectionObject	0xc08eae813900	advpack.dll	Error dumping file
DataSectionObject	0xc08eb0e01920	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eb0b076d0	ESENT.dll.mui	Error dumping file
DataSectionObject	0xc08eafe14440	WebCacheV01.jfm	file.0xc08eafe14440.0xc08eb019e2f0.DataSectionObject.WebCacheV01.jfm.dat
SharedCacheMap	0xc08eafe14440	WebCacheV01.jfm	file.0xc08eafe14440.0xc08eb01b1010.SharedCacheMap.WebCacheV01.jfm.vacb
DataSectionObject	0xc08eac612ef0	WebCacheV01.dat	Error dumping file
SharedCacheMap	0xc08eac612ef0	WebCacheV01.dat	Error dumping file
DataSectionObject	0xc08eacc9eca0	V01tmp.log	file.0xc08eacc9eca0.0xc08eaf1d4df0.DataSectionObject.V01tmp.log.dat
SharedCacheMap	0xc08eacc9eca0	V01tmp.log	file.0xc08eacc9eca0.0xc08eaaf53de0.SharedCacheMap.V01tmp.log.vacb
DataSectionObject	0xc08eb097c340	V01.loglog	file.0xc08eb097c340.0xc08eb3cf9d50.DataSectionObject.V01.loglog.dat
SharedCacheMap	0xc08eb097c340	V01.loglog	file.0xc08eb097c340.0xc08ebcb532e0.SharedCacheMap.V01.loglog.vacb
DataSectionObject	0xc08eae66def0	WebCacheV01.dat	Error dumping file
SharedCacheMap	0xc08eae66def0	WebCacheV01.dat	Error dumping file
ImageSectionObject	0xc08eb02c2360	dllhost.exe	file.0xc08eb02c2360.0xc08eb03d0de0.ImageSectionObject.dllhost.exe.img
DataSectionObject	0xc08eb0611830	MSDTC.LOG	Error dumping file
DataSectionObject	0xc08eacb68680	R00000000000d.clb	Error dumping file
ImageSectionObject	0xc08eafb7f6e0	msdtcVSp1res.dll	Error dumping file
ImageSectionObject	0xc08eaf74acd0	comres.dll	file.0xc08eaf74acd0.0xc08eaf6439b0.ImageSectionObject.comres.dll.img
ImageSectionObject	0xc08eb0c4f5b0	msdtcprx.dll	file.0xc08eb0c4f5b0.0xc08eafe25010.ImageSectionObject.msdtcprx.dll.img
ImageSectionObject	0xc08eb034b710	msdtc.exe	file.0xc08eb034b710.0xc08eb0b3e8b0.ImageSectionObject.msdtc.exe.img
ImageSectionObject	0xc08eadb1c890	msdtctm.dll	file.0xc08eadb1c890.0xc08eb000e9b0.ImageSectionObject.msdtctm.dll.img
ImageSectionObject	0xc08eb03f8830	mtxoci.dll	file.0xc08eb03f8830.0xc08eb04de700.ImageSectionObject.mtxoci.dll.img
ImageSectionObject	0xc08eb05e9e70	mtxclu.dll	file.0xc08eb05e9e70.0xc08eb015f7d0.ImageSectionObject.mtxclu.dll.img
ImageSectionObject	0xc08eafc3eac0	ktmw32.dll	file.0xc08eafc3eac0.0xc08eafc5ad00.ImageSectionObject.ktmw32.dll.img
ImageSectionObject	0xc08eb09b6d00	msdtclog.dll	file.0xc08eb09b6d00.0xc08eae7427f0.ImageSectionObject.msdtclog.dll.img
ImageSectionObject	0xc08eb001f080	xolehlp.dll	Error dumping file
DataSectionObject	0xc08eb0878660	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eae616380	ESENT.dll.mui	Error dumping file
DataSectionObject	0xc08ead7fcac0	StateRepository-Machine.srd-shm	Error dumping file
DataSectionObject	0xc08eb1efba70	StateRepository-Deployment.srd-shm	Error dumping file
DataSectionObject	0xc08eb7ad2150	StateRepository-Deployment.srd	Error dumping file
SharedCacheMap	0xc08eb7ad2150	StateRepository-Deployment.srd	file.0xc08eb7ad2150.0xc08ebb532310.SharedCacheMap.StateRepository-Deployment.srd.vacb
DataSectionObject	0xc08eab100cc0	StateRepository-Machine.srd	file.0xc08eab100cc0.0xc08eaff56610.DataSectionObject.StateRepository-Machine.srd.dat
SharedCacheMap	0xc08eab100cc0	StateRepository-Machine.srd	file.0xc08eab100cc0.0xc08eaff1cde0.SharedCacheMap.StateRepository-Machine.srd.vacb
DataSectionObject	0xc08eacea1ef0	StateRepository-Deployment.srd-shm	Error dumping file
DataSectionObject	0xc08eae75dae0	StateRepository-Machine.srd-shm	Error dumping file
ImageSectionObject	0xc08eaf569c70	Windows.StateRepository.dll	file.0xc08eaf569c70.0xc08eaf55fc60.ImageSectionObject.Windows.StateRepository.dll.img
ImageSectionObject	0xc08eb07a7660	tileobjserver.dll	file.0xc08eb07a7660.0xc08eb0658db0.ImageSectionObject.tileobjserver.dll.img
ImageSectionObject	0xc08eb07917f0	ssdpsrv.dll	file.0xc08eb07917f0.0xc08eb075fba0.ImageSectionObject.ssdpsrv.dll.img
DataSectionObject	0xc08eafca6140	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eadc8fd60	winnlsres.dll.mui	Error dumping file
DataSectionObject	0xc08eaacbe9b0	BASE-WKSTN-01-20210221-0827.log	Error dumping file
SharedCacheMap	0xc08eaacbe9b0	BASE-WKSTN-01-20210221-0827.log	file.0xc08eaacbe9b0.0xc08eab047de0.SharedCacheMap.BASE-WKSTN-01-20210221-0827.log.vacb
DataSectionObject	0xc08ead568a00	officeclicktorun.exe.db	file.0xc08ead568a00.0xc08eb07df460.DataSectionObject.officeclicktorun.exe.db.dat
SharedCacheMap	0xc08ead568a00	officeclicktorun.exe.db	file.0xc08ead568a00.0xc08eb0814010.SharedCacheMap.officeclicktorun.exe.db.vacb
DataSectionObject	0xc08eae1e4080	officeclicktorun.exe.db-wal	file.0xc08eae1e4080.0xc08eb0826de0.DataSectionObject.officeclicktorun.exe.db-wal.dat
SharedCacheMap	0xc08eae1e4080	officeclicktorun.exe.db-wal	file.0xc08eae1e4080.0xc08eb082e9b0.SharedCacheMap.officeclicktorun.exe.db-wal.vacb
DataSectionObject	0xc08eb005b4c0	officeclicktorun.exe.db-shm	Error dumping file
DataSectionObject	0xc08eb07e61d0	officeclicktorun.exe.db-shm	Error dumping file
DataSectionObject	0xc08eaaf9f580	ApiClient.dll	file.0xc08eaaf9f580.0xc08eaac82ef0.DataSectionObject.ApiClient.dll.dat
ImageSectionObject	0xc08eaaf9f580	ApiClient.dll	file.0xc08eaaf9f580.0xc08eac5b5a70.ImageSectionObject.ApiClient.dll.img
DataSectionObject	0xc08eb0a6d080	msvcp140.dll	file.0xc08eb0a6d080.0xc08eb3084980.DataSectionObject.msvcp140.dll.dat
ImageSectionObject	0xc08eb0a6d080	msvcp140.dll	file.0xc08eb0a6d080.0xc08eae225440.ImageSectionObject.msvcp140.dll.img
ImageSectionObject	0xc08eab40f080	OfficeClickToRun.exe	file.0xc08eab40f080.0xc08eadf20840.ImageSectionObject.OfficeClickToRun.exe.img
ImageSectionObject	0xc08eacb50bf0	StreamServer.dll	file.0xc08eacb50bf0.0xc08eb0e92db0.ImageSectionObject.StreamServer.dll.img
ImageSectionObject	0xc08eb0971870	RepoMan.dll	file.0xc08eb0971870.0xc08eaf1090e0.ImageSectionObject.RepoMan.dll.img
ImageSectionObject	0xc08eafcc1b90	msix.dll	file.0xc08eafcc1b90.0xc08eb09ae010.ImageSectionObject.msix.dll.img
ImageSectionObject	0xc08eb0cf97a0	AppVOrchestration.dll	file.0xc08eb0cf97a0.0xc08eb0342380.ImageSectionObject.AppVOrchestration.dll.img
ImageSectionObject	0xc08ead5c9580	AppVManifest.dll	file.0xc08ead5c9580.0xc08eab06e500.ImageSectionObject.AppVManifest.dll.img
ImageSectionObject	0xc08eb023e470	AppVIntegration.dll	file.0xc08eb023e470.0xc08eb0510ab0.ImageSectionObject.AppVIntegration.dll.img
ImageSectionObject	0xc08eb0df2990	AppVIsvSubsystemController.dll	file.0xc08eb0df2990.0xc08eb00c0470.ImageSectionObject.AppVIsvSubsystemController.dll.img
DataSectionObject	0xc08eb0055080	msdelta.dll	file.0xc08eb0055080.0xc08ebdca1580.DataSectionObject.msdelta.dll.dat
ImageSectionObject	0xc08eb0055080	msdelta.dll	file.0xc08eb0055080.0xc08eb0069830.ImageSectionObject.msdelta.dll.img
ImageSectionObject	0xc08eaf6c8a40	AppVIsvVirtualization.dll	file.0xc08eaf6c8a40.0xc08ead11c500.ImageSectionObject.AppVIsvVirtualization.dll.img
ImageSectionObject	0xc08eac3b4460	AppVPolicy.dll	file.0xc08eac3b4460.0xc08eb0bec9b0.ImageSectionObject.AppVPolicy.dll.img
DataSectionObject	0xc08eafaf7ef0	msi.dll	Error dumping file
ImageSectionObject	0xc08eafaf7ef0	msi.dll	file.0xc08eafaf7ef0.0xc08eafb06b40.ImageSectionObject.msi.dll.img
ImageSectionObject	0xc08eb01ec3e0	AppVIsvApi.dll	file.0xc08eb01ec3e0.0xc08eb071a3c0.ImageSectionObject.AppVIsvApi.dll.img
ImageSectionObject	0xc08eac39d380	AppVCatalog.dll	file.0xc08eac39d380.0xc08eaad14c70.ImageSectionObject.AppVCatalog.dll.img
DataSectionObject	0xc08eaf9494a0	RstrtMgr.dll	file.0xc08eaf9494a0.0xc08eb1a80e20.DataSectionObject.RstrtMgr.dll.dat
ImageSectionObject	0xc08eaf9494a0	RstrtMgr.dll	file.0xc08eaf9494a0.0xc08eaf938db0.ImageSectionObject.RstrtMgr.dll.img
ImageSectionObject	0xc08eac47fef0	msvcp120.dll	file.0xc08eac47fef0.0xc08eafa508e0.ImageSectionObject.msvcp120.dll.img
ImageSectionObject	0xc08eacf1ad30	msvcr120.dll	file.0xc08eacf1ad30.0xc08ead793220.ImageSectionObject.msvcr120.dll.img
ImageSectionObject	0xc08ead896b60	AppVFileSystemMetadata.dll	file.0xc08ead896b60.0xc08eab4cf010.ImageSectionObject.AppVFileSystemMetadata.dll.img
ImageSectionObject	0xc08eaf68e530	AppVIsvStreamingManager.dll	file.0xc08eaf68e530.0xc08eab144470.ImageSectionObject.AppVIsvStreamingManager.dll.img
DataSectionObject	0xc08eae2da580	vcruntime140.dll	file.0xc08eae2da580.0xc08eb095bda0.DataSectionObject.vcruntime140.dll.dat
ImageSectionObject	0xc08eae2da580	vcruntime140.dll	file.0xc08eae2da580.0xc08eae3017c0.ImageSectionObject.vcruntime140.dll.img
DataSectionObject	0xc08eadeeb620	vcruntime140_1.dll	file.0xc08eadeeb620.0xc08ead0e41b0.DataSectionObject.vcruntime140_1.dll.dat
ImageSectionObject	0xc08eadeeb620	vcruntime140_1.dll	file.0xc08eadeeb620.0xc08eadcf8350.ImageSectionObject.vcruntime140_1.dll.img
ImageSectionObject	0xc08eae512db0	normaliz.dll	file.0xc08eae512db0.0xc08eac9ccdb0.ImageSectionObject.normaliz.dll.img
ImageSectionObject	0xc08eb050fb00	AppVShNotify.exe	file.0xc08eb050fb00.0xc08eaf765010.ImageSectionObject.AppVShNotify.exe.img
DataSectionObject	0xc08eb0b939c0	Windows.jfm	Error dumping file
SharedCacheMap	0xc08eb0b939c0	Windows.jfm	file.0xc08eb0b939c0.0xc08ead53b470.SharedCacheMap.Windows.jfm.vacb
DataSectionObject	0xc08ead0ec3f0	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eb08a0410	ESENT.dll.mui	Error dumping file
DataSectionObject	0xc08eadcc3c80	edb.jtx	file.0xc08eadcc3c80.0xc08eac793aa0.DataSectionObject.edb.jtx.dat
SharedCacheMap	0xc08eadcc3c80	edb.jtx	file.0xc08eadcc3c80.0xc08eb0501010.SharedCacheMap.edb.jtx.vacb
DataSectionObject	0xc08eadc54d60	Windows.edb	Error dumping file
SharedCacheMap	0xc08eadc54d60	Windows.edb	Error dumping file
DataSectionObject	0xc08eac3daa70	CiPT0000.000	Error dumping file
SharedCacheMap	0xc08eac3daa70	CiPT0000.000	file.0xc08eac3daa70.0xc08eaf1aa010.SharedCacheMap.CiPT0000.000.vacb
DataSectionObject	0xc08eaf6cd080	SystemIndex.124.gthr	Error dumping file
SharedCacheMap	0xc08eaf6cd080	SystemIndex.124.gthr	file.0xc08eaf6cd080.0xc08ead69f010.SharedCacheMap.SystemIndex.124.gthr.vacb
DataSectionObject	0xc08eaddd8080	CiST0000.000	Error dumping file
SharedCacheMap	0xc08eaddd8080	CiST0000.000	file.0xc08eaddd8080.0xc08ead649450.SharedCacheMap.CiST0000.000.vacb
DataSectionObject	0xc08eb1f31930	Windows.edb	Error dumping file
SharedCacheMap	0xc08eb1f31930	Windows.edb	Error dumping file
DataSectionObject	0xc08eab6e2080	{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000086.db	Error dumping file
DataSectionObject	0xc08ead86ce30	{D574B8BB-1712-45F6-801C-1560F7229AEB}.2.ver0x0000000000000004.db	Error dumping file
DataSectionObject	0xc08eadf60460	{8E3D906C-D750-40BD-8F90-54B1961FAAED}.2.ver0x0000000000000003.db	Error dumping file
DataSectionObject	0xc08eaf1e3080	{9EEB21F4-6F6D-4437-9E8D-34503A7FA707}.2.ver0x0000000000000003.db	Error dumping file
DataSectionObject	0xc08eae9b5ef0	{3AE4F53F-35F5-4676-B9C0-EB85C77DD996}.2.ver0x0000000000000003.db	Error dumping file
DataSectionObject	0xc08eae758330	msxml3r.dll	Error dumping file
ImageSectionObject	0xc08eaff259e0	SearchIndexer.exe	file.0xc08eaff259e0.0xc08eb084f010.ImageSectionObject.SearchIndexer.exe.img
ImageSectionObject	0xc08eb0c80cc0	tquery.dll	file.0xc08eb0c80cc0.0xc08eb056ba10.ImageSectionObject.tquery.dll.img
ImageSectionObject	0xc08eb1f24530	mssrch.dll	file.0xc08eb1f24530.0xc08eb05735a0.ImageSectionObject.mssrch.dll.img
ImageSectionObject	0xc08eaae29930	msxml3.dll	file.0xc08eaae29930.0xc08ead6a1010.ImageSectionObject.msxml3.dll.img
ImageSectionObject	0xc08ead58d2f0	elslad.dll	file.0xc08ead58d2f0.0xc08eb0586010.ImageSectionObject.elslad.dll.img
ImageSectionObject	0xc08eb0938080	Windows.StateRepositoryPS.dll	file.0xc08eb0938080.0xc08eb0b5d660.ImageSectionObject.Windows.StateRepositoryPS.dll.img
ImageSectionObject	0xc08eae75e260	IpsPlugin.dll	file.0xc08eae75e260.0xc08eb0679910.ImageSectionObject.IpsPlugin.dll.img
ImageSectionObject	0xc08eab88a750	mssprxy.dll	file.0xc08eab88a750.0xc08eb05eb660.ImageSectionObject.mssprxy.dll.img
ImageSectionObject	0xc08eb04fd080	msidle.dll	file.0xc08eb04fd080.0xc08eb071c9a0.ImageSectionObject.msidle.dll.img
ImageSectionObject	0xc08eadbaeef0	vss_ps.dll	file.0xc08eadbaeef0.0xc08eae566c70.ImageSectionObject.vss_ps.dll.img
DataSectionObject	0xc08eae503ae0	winnlsres.dll.mui	Error dumping file
DataSectionObject	0xc08ead040540	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eb0f72ef0	ESENT.dll.mui	Error dumping file
DataSectionObject	0xc08ead12bef0	edbtmp.log	file.0xc08ead12bef0.0xc08eae8c8520.DataSectionObject.edbtmp.log.dat
DataSectionObject	0xc08eb6ad8ef0	edb.log	file.0xc08eb6ad8ef0.0xc08ead9e8a90.DataSectionObject.edb.log.dat
DataSectionObject	0xc08eb71aadf0	catdb.jfm	file.0xc08eb71aadf0.0xc08eb4b12010.DataSectionObject.catdb.jfm.dat
SharedCacheMap	0xc08eb71aadf0	catdb.jfm	file.0xc08eb71aadf0.0xc08eae888740.SharedCacheMap.catdb.jfm.vacb
DataSectionObject	0xc08eb6ca1b50	catdb	Error dumping file
DataSectionObject	0xc08eae0a3c70	catdb.jfm	file.0xc08eae0a3c70.0xc08eb3bafac0.DataSectionObject.catdb.jfm.dat
SharedCacheMap	0xc08eae0a3c70	catdb.jfm	file.0xc08eae0a3c70.0xc08eacf6bde0.SharedCacheMap.catdb.jfm.vacb
DataSectionObject	0xc08eab28b080	catdb	file.0xc08eab28b080.0xc08eb052cb70.DataSectionObject.catdb.dat
SharedCacheMap	0xc08eab28b080	catdb	Error dumping file
DataSectionObject	0xc08eb2abdb50	dosvc.dll.mui	Error dumping file
DataSectionObject	0xc08eafd94290	dosvc.dll.mui	Error dumping file
DataSectionObject	0xc08eb053f080	catdb	file.0xc08eb053f080.0xc08eb052cb70.DataSectionObject.catdb.dat
SharedCacheMap	0xc08eb053f080	catdb	Error dumping file
ImageSectionObject	0xc08eb028ace0	WsmRes.dll	file.0xc08eb028ace0.0xc08eacfa3a90.ImageSectionObject.WsmRes.dll.img
DataSectionObject	0xc08eafa777a0	WsmSvc.dll	file.0xc08eafa777a0.0xc08eae220350.DataSectionObject.WsmSvc.dll.dat
ImageSectionObject	0xc08eafa777a0	WsmSvc.dll	file.0xc08eafa777a0.0xc08eaf54b4b0.ImageSectionObject.WsmSvc.dll.img
DataSectionObject	0xc08eafb6fa80	dosvc.dll	Error dumping file
ImageSectionObject	0xc08eafb6fa80	dosvc.dll	file.0xc08eafb6fa80.0xc08eaadf04a0.ImageSectionObject.dosvc.dll.img
ImageSectionObject	0xc08eb0529720	webauthn.dll	file.0xc08eb0529720.0xc08eb052bcb0.ImageSectionObject.webauthn.dll.img
ImageSectionObject	0xc08eb0526380	cryptcatsvc.dll	file.0xc08eb0526380.0xc08eb0529c70.ImageSectionObject.cryptcatsvc.dll.img
ImageSectionObject	0xc08eaf60b220	wkssvc.dll	file.0xc08eaf60b220.0xc08eaf61d010.ImageSectionObject.wkssvc.dll.img
ImageSectionObject	0xc08eaf577c90	pcwum.dll	file.0xc08eaf577c90.0xc08eb3657c50.ImageSectionObject.pcwum.dll.img
ImageSectionObject	0xc08ead38fd60	wevtfwd.dll	file.0xc08ead38fd60.0xc08eab38c240.ImageSectionObject.wevtfwd.dll.img
ImageSectionObject	0xc08eaf37c360	dnsrslvr.dll	file.0xc08eaf37c360.0xc08eaf3cb6a0.ImageSectionObject.dnsrslvr.dll.img
ImageSectionObject	0xc08eaa959730	ncsi.dll	file.0xc08eaa959730.0xc08eaa957990.ImageSectionObject.ncsi.dll.img
ImageSectionObject	0xc08eb03c8b20	crypttpmeksvc.dll	file.0xc08eb03c8b20.0xc08eb05276f0.ImageSectionObject.crypttpmeksvc.dll.img
ImageSectionObject	0xc08eaa939a50	nlasvc.dll	file.0xc08eaa939a50.0xc08eaa978010.ImageSectionObject.nlasvc.dll.img
ImageSectionObject	0xc08eaa951330	ssdpapi.dll	file.0xc08eaa951330.0xc08eaa9783f0.ImageSectionObject.ssdpapi.dll.img
ImageSectionObject	0xc08eae8c3560	cryptsvc.dll	file.0xc08eae8c3560.0xc08eb0513010.ImageSectionObject.cryptsvc.dll.img
ImageSectionObject	0xc08eaf3e6650	dnsext.dll	file.0xc08eaf3e6650.0xc08eaf3f1db0.ImageSectionObject.dnsext.dll.img
DataSectionObject	0xc08eacce0660	kernel32.dll.mui	Error dumping file
DataSectionObject	0xc08ead02b9b0	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eae7c7080	subject_srv.exe	file.0xc08eae7c7080.0xc08eb9403bf0.DataSectionObject.subject_srv.exe.dat
ImageSectionObject	0xc08eae7c7080	subject_srv.exe	file.0xc08eae7c7080.0xc08eacf7c850.ImageSectionObject.subject_srv.exe.img
ImageSectionObject	0xc08eafc1d490	FirewallAPI.dll	file.0xc08eafc1d490.0xc08eafc37de0.ImageSectionObject.FirewallAPI.dll.img
ImageSectionObject	0xc08eb04d54a0	wbemcomn.dll	file.0xc08eb04d54a0.0xc08eb04ef010.ImageSectionObject.wbemcomn.dll.img
ImageSectionObject	0xc08eb32a9ef0	fastprox.dll	file.0xc08eb32a9ef0.0xc08eacda1c80.ImageSectionObject.fastprox.dll.img
ImageSectionObject	0xc08eaafe3ef0	fwpolicyiomgr.dll	file.0xc08eaafe3ef0.0xc08eab08eb70.ImageSectionObject.fwpolicyiomgr.dll.img
ImageSectionObject	0xc08eb332cef0	fwbase.dll	file.0xc08eb332cef0.0xc08eb0b41480.ImageSectionObject.fwbase.dll.img
ImageSectionObject	0xc08eb8017a40	wbemprox.dll	file.0xc08eb8017a40.0xc08ebd58e010.ImageSectionObject.wbemprox.dll.img
ImageSectionObject	0xc08eacb1a9e0	wbemsvc.dll	file.0xc08eacb1a9e0.0xc08eafd73cc0.ImageSectionObject.wbemsvc.dll.img
DataSectionObject	0xc08ead623080	hid.dll	file.0xc08ead623080.0xc08eab87f2a0.DataSectionObject.hid.dll.dat
ImageSectionObject	0xc08ead623080	hid.dll	file.0xc08ead623080.0xc08eacfa0e20.ImageSectionObject.hid.dll.img
